time,open,high,low,close,Volume
1770190800,76501,76596.9,76486.4,76518.5,1500316
1770191100,76518.6,76548.6,76411.7,76484.5,1044092
1770191400,76484.6,76555.7,76472.9,76472.9,815323
1770191700,76473,76497.7,76463.8,76479.2,436984
1770192000,76479.1,76500,76181.3,76189.8,2641044
1770192300,76189.7,76313.3,76189.7,76273.4,1292214
1770192600,76270,76408.2,76221.8,76368,1722407
1770192900,76360.5,76476.9,76314.7,76423.5,1348837
1770193200,76423.6,76438.1,76200.1,76211.8,1419553
1770193500,76211.7,76265.9,76045.6,76088.4,2687931
1770193800,76088.5,76200.4,76041.9,76166,1671824
1770194100,76166.1,76354.6,76132,76354.3,2496427
1770194400,76349.2,76352,76271.2,76329,1154575
1770194700,76328.9,76450,76323.5,76448.4,1939879
1770195000,76448.3,76555.6,76445.4,76474.2,1623826
1770195300,76474.3,76551.3,76415,76541.3,1218685
1770195600,76541.2,76568,76418.5,76425.1,3566342
1770195900,76425,76474.9,76283.5,76319.7,2947845
1770196200,76319.8,76398,76276,76280,832709
1770196500,76280.1,76307.4,76113.9,76214,1585689
1770196800,76218.1,76269,76082,76208.5,1350220
1770197100,76208.4,76211.3,76083.6,76116.1,882439
1770197400,76116.2,76189.7,76052.1,76083.9,1440176
1770197700,76084,76096,75925.3,76031,2452812
1770198000,76031,76199,76031,76059.7,1990837
1770198300,76060.7,76165.6,76052.1,76151.8,976936
1770198600,76151.7,76201.2,76094.1,76112.5,951981
1770198900,76112.4,76136.4,76035.9,76082,936520
1770199200,76081.9,76148.8,76060.7,76085.9,1233832
1770199500,76085.8,76192.2,76036.8,76060.8,1420119
1770199800,76060.7,76150,76027.7,76118.8,1014124
1770200100,76118.7,76188,76078.6,76157,1213172
1770200400,76160.1,76194.1,76080,76082.7,1137394
1770200700,76084.8,76139.5,76068.4,76070.6,705708
1770201000,76070.4,76217.2,76068.7,76197.8,1406932
1770201300,76197.9,76254.5,76102.8,76246.3,2170133
1770201600,76250.9,76300,76177.5,76232.4,1495848
1770201900,76232.5,76253.7,76186.6,76214,806935
1770202200,76214,76269.7,76208.5,76269.7,979429
1770202500,76269.3,76299.6,76238.4,76266.6,913761
1770202800,76266.7,76266.7,75867,75968.6,3586787
1770203100,75968.5,75988.9,75735.2,75791.4,3849988
1770203400,75791.5,75900.3,75700,75791.3,2931108
1770203700,75791.2,75946,75635,75711.9,3476384
1770204000,75712,75943.9,75711.8,75938,2110436
1770204300,75938.1,76038.6,75815.3,75815.5,2130361
1770204600,75815.6,75971.8,75810.1,75964.5,1688428
1770204900,75964.4,76212.2,75939.9,76036.2,3190557
1770205200,76036.3,76038.1,75925.1,76000.9,1220606
1770205500,76004,76157.1,75945.1,76138.3,1805340
1770205800,76127.2,76175,76039.5,76074.6,1831170
1770206100,76074.5,76112,75970.5,75987.5,1050148
1770206400,75987.6,76198.5,75979.8,76139.1,2100832
1770206700,76139.2,76193.8,76046.5,76085.8,1611407
1770207000,76085.8,76116,76029.4,76086.3,1231155
1770207300,76086.4,76235,76044.8,76213.6,1930877
1770207600,76213.6,76239.2,76084.8,76098.3,1259788
1770207900,76100.7,76104.7,75968.4,76043.7,3010858
1770208200,76043.6,76200.1,76030.8,76184.1,1828588
1770208500,76184,76230.3,76039.7,76058.1,1781653
1770208800,76058.2,76166.6,76058.2,76149.9,962862
1770209100,76150,76165.9,76064.8,76064.9,885685
1770209400,76064.8,76158.3,76042,76128.5,1583227
1770209700,76128.6,76186.3,76064.6,76160.3,1567217
1770210000,76160.2,76160.3,76043.6,76043.6,1638704
1770210300,76043.7,76161.6,76036.5,76060.9,1355534
1770210600,76060.8,76136,76050.1,76078,816940
