time,open,high,low,close,Volume
1695276000,27059.1,27062,26990,27060.5,5289.522
1695279600,27060.6,27060.6,26966.1,26978.4,5872.526
1695283200,26978.4,27008,26893,26916.7,12458.494
1695286800,26916.6,26932,26671.9,26738.5,37119.349
1695290400,26738.5,26792.8,26622.5,26636.8,26490.358
1695294000,26636.7,26771.8,26612.5,26722.7,17576.075
1695297600,26722.8,26769.8,26528,26630.1,28823.657
1695301200,26630.1,26645.9,26362.9,26408.2,45741.733
1695304800,26408.1,26587,26360.1,26569.7,25646.085
1695308400,26569.8,26647.1,26524.5,26567.7,14662.775
1695312000,26567.6,26594.1,26530.8,26567.3,10540.019
1695315600,26567.3,26685.7,26564.5,26636,11955.314
1695319200,26636.1,26675.9,26585.8,26593.6,7273.204
1695322800,26593.6,26612.4,26541.3,26589.1,6974.115
1695326400,26589.1,26597.4,26484,26580.2,8275.327
1695330000,26580.2,26611.2,26545.5,26600,3675.006
1695333600,26600.1,26608.4,26534.5,26576.5,3283.145
1695337200,26576.5,26607.5,26541.3,26552.6,3726.011
1695340800,26552.6,26640,26452.9,26629.2,15155.52
1695344400,26629.2,26655.9,26552.4,26615.1,10077.03
1695348000,26615.1,26632.7,26544.4,26557.9,6094.088
1695351600,26558,26628.2,26536.1,26616.8,5790.29
1695355200,26616.9,26650,26606.6,26631.3,4661.409
1695358800,26631.2,26658.8,26594.4,26653.8,3651.483
1695362400,26653.7,26675.9,26587.5,26607.1,5635.726
1695366000,26607.2,26697.5,26559.4,26660.9,8804.656
1695369600,26660.9,26737.7,26650,26660.1,11193.287
1695373200,26660.1,26663,26607.9,26625.7,5576.367
1695376800,26625.8,26645.3,26573,26580.6,8665.389
1695380400,26580.6,26640,26580.6,26630,4100.555
1695384000,26630.1,26640.1,26564.6,26574.6,5752.083
1695387600,26574.6,26609,26540.6,26598,10187.129
1695391200,26598,26683.4,26575,26666.9,13652.266
1695394800,26666.9,26688.2,26613.5,26619.9,7859.633
1695398400,26619.9,26632.5,26565,26585.2,6716.401
1695402000,26585.1,26619,26514,26566.5,9692.68
1695405600,26566.5,26599.7,26522,26583.4,4697.429
1695409200,26583.4,26628.4,26519.1,26525.1,5583.221
1695412800,26525,26558.5,26500,26529.9,4896.104
1695416400,26529.8,26567.5,26468.5,26561.5,6678.795
1695420000,26561.4,26577.5,26533.5,26572,3802.018
1695423600,26572,26588,26538.7,26566.7,4631.301
1695427200,26566.7,26606.2,26557.5,26592.2,3968.815
1695430800,26592.2,26592.2,26544.8,26567.3,2167.438
1695434400,26567.3,26572.1,26530,26535,2828.165
1695438000,26534.9,26549.8,26510.3,26519.1,3108.983
1695441600,26519,26546.1,26492.2,26540,3105.751
1695445200,26539.9,26543.6,26529.2,26529.9,2128.347
1695448800,26529.9,26569.3,26529.9,26566.5,2445.74
1695452400,26566.5,26575,26522.5,26572,2738.013
1695456000,26571.9,26583.7,26542,26558.6,2443.147
1695459600,26558.5,26570,26540.9,26564.2,1664.263
1695463200,26564.1,26571.5,26555,26555,1315.736
1695466800,26555.1,26564.6,26541,26562.5,1278.107
1695470400,26562.5,26580,26543.7,26563.9,2216.474
1695474000,26563.8,26571.4,26542.1,26561.8,2115.729
1695477600,26561.8,26566,26542,26551.8,2113.559
1695481200,26551.9,26572,26530.1,26567.5,2873.65
1695484800,26567.4,26599.3,26545.4,26592.2,3119.253
1695488400,26592.2,26600,26562.2,26584.7,2846.555
1695492000,26584.6,26620.6,26584.6,26602.3,4271.099
1695495600,26602.3,26606.7,26580.5,26594.4,1436.812
1695499200,26594.4,26600,26565.4,26572.6,1878.594
1695502800,26572.6,26581.9,26542,26553.6,2425.051
1695506400,26553.6,26567.6,26543.9,26549.7,1669.139
1695510000,26549.7,26566.7,26542.9,26563.1,1678.096
1695513600,26563,26576.8,26545,26554.2,1557.172
1695517200,26554.1,26579.9,26545.3,26574.6,1579.297
1695520800,26574.7,26581,26566.4,26574.9,1098.861
1695524400,26574.8,26576.5,26555.7,26559.9,1121.291
1695528000,26559.9,26563.7,26540.3,26558.5,1714.21
1695531600,26558.5,26562.2,26534.4,26547.2,2162.845
1695535200,26547.2,26550.9,26529.6,26538,1991.679
1695538800,26537.9,26554.3,26536.4,26552.4,1698.183
1695542400,26552.4,26580.9,26552.4,26579.1,1947.485
1695546000,26579,26604.1,26570.4,26579,3780.477
1695549600,26579,26581.6,26562.5,26567.9,1502.696
1695553200,26567.8,26600,26567.7,26587.6,2410.275
1695556800,26587.5,26600.8,26569.8,26590.9,2614.205
1695560400,26591,26618.7,26572.8,26576.4,2497.198
1695564000,26576.5,26582.1,26566.6,26576.4,1687.78
1695567600,26576.4,26583,26547.4,26566,2786.463
1695571200,26566,26573.3,26547.1,26562.5,1899.5
1695574800,26562.5,26700,26551,26661.3,10764.121
1695578400,26661.3,26739.9,26392.5,26580.5,33421.821
1695582000,26580.6,26580.6,26300,26432.5,24109.635
1695585600,26432.5,26500,26381.4,26489.3,7459.161
1695589200,26489.3,26512,26435,26504.3,4501.593
1695592800,26504.3,26504.5,26458.1,26478.3,2633.656
1695596400,26478.3,26478.4,26081,26232.4,29693.169
1695600000,26232.4,26240,25965,26239.5,37110.746
1695603600,26239.4,26327.2,26145.1,26151.6,18709.198
1695607200,26151.7,26240,26141.8,26196.7,8804.868
1695610800,26196.6,26230.1,26141.1,26148.6,5729.34
1695614400,26148.5,26186,26100,26138.7,6288.162
1695618000,26138.8,26143.4,26059.8,26105.1,6558.361
1695621600,26105.1,26163,26025,26126.1,9821.258
1695625200,26126.1,26181.9,26090.4,26176.8,6442.083
1695628800,26176.7,26223,26093.1,26130.9,8772.386
1695632400,26130.9,26135.5,26013.8,26049.9,9844.604
1695636000,26050,26105.7,26034.2,26080,5617.995
1695639600,26080.1,26098.6,26010,26064.6,9626.788
1695643200,26064.5,26110.9,25977,26092.1,17151.279
1695646800,26092,26181,26077.2,26153,12743.825
1695650400,26153,26171.4,26103.6,26123.4,7506.536
1695654000,26123.4,26289.9,26123.3,26230.9,20772.061
1695657600,26231,26419.4,26230.9,26309.2,24747.686
1695661200,26309.2,26363.9,26205.2,26341.3,14452.948
1695664800,26341.3,26377.5,26296.7,26316.2,6976.684
1695668400,26316.2,26339.5,26251.1,26318.6,7329.779
1695672000,26318.6,26440,26262.6,26275.1,12108.098
1695675600,26275.2,26303.8,26247.6,26267.8,5013.715
1695679200,26267.7,26281.8,26252.9,26267.1,2813.644
1695682800,26267.2,26308.3,26254.1,26290.5,3443.792
1695686400,26290.5,26294.8,26230.5,26249.8,4215.295
1695690000,26249.8,26288,26221,26288,4569.62
1695693600,26287.9,26347.3,26270,26343,5241.872
1695697200,26343,26388,26330.3,26338.8,6225.954
1695700800,26338.8,26353.3,26314.2,26331.1,3313.195
1695704400,26331.2,26340,26291.9,26308.1,3437.877
1695708000,26308.1,26327.9,26255,26279.8,4893.519
1695711600,26279.7,26279.8,26241.4,26256.3,4269.426
1695715200,26256.3,26273.4,26240,26258,4559.008
1695718800,26258.1,26322.4,26212.1,26258.7,8895.818
1695722400,26258.8,26266.9,26210,26238,5173.13
1695726000,26238,26280,26170.1,26262.4,11256.441
1695729600,26262.4,26296.6,26185,26200.1,10123.061
1695733200,26200.1,26249.6,26124,26168.3,19191.148
1695736800,26168.3,26205.3,26106,26183,13942.878
1695740400,26183,26195,26073.8,26114.8,11336.947
1695744000,26114.8,26289.9,26100.8,26206.2,14609.221
