signal_number,signal_timestamp,entry_timestamp,exit_timestamp,upside_probability,forecast_return,position,exit_reason,exit_price,underlying_return,net_return,equity
412,2024-03-01 23:00:00,2024-03-02,2024-03-02 23:00:00,0.4,-0.0099291127868385,0,flat,,0.0,0.0,0.0560075656682311
413,2024-03-02 23:00:00,2024-03-03,2024-03-03 23:00:00,0.2,-0.0117474424725056,0,flat,,0.0,0.0,0.0560075656682311
414,2024-03-03 23:00:00,2024-03-04,2024-03-04 23:00:00,0.0,-0.0253884702667837,0,flat,,0.0,0.0,0.0560075656682311
415,2024-03-04 23:00:00,2024-03-05,2024-03-05 23:00:00,0.0,-0.0352160879819433,0,flat,,0.0,0.0,0.0560075656682311
416,2024-03-05 23:00:00,2024-03-06,2024-03-06 23:00:00,0.2,-0.0109761339285994,0,flat,,0.0,0.0,0.0560075656682311
417,2024-03-06 23:00:00,2024-03-07,2024-03-07 23:00:00,0.8,-0.0059687891758572,0,flat,,0.0,0.0,0.0560075656682311
418,2024-03-07 23:00:00,2024-03-08,2024-03-08 23:00:00,0.6,0.0022733709062359,0,flat,,0.0,0.0,0.0560075656682311
419,2024-03-08 23:00:00,2024-03-09,2024-03-09 23:00:00,0.8,0.0018639254871649,0,flat,,0.0,0.0,0.0560075656682311
420,2024-03-09 23:00:00,2024-03-10,2024-03-10 23:00:00,0.6,0.0008862534577918,0,flat,,0.0,0.0,0.0560075656682311
421,2024-03-10 23:00:00,2024-03-11,2024-03-11 23:00:00,0.6,0.0037977496601537,0,flat,,0.0,0.0,0.0560075656682311
422,2024-03-11 23:00:00,2024-03-12,2024-03-12 23:00:00,0.6,0.0071138188494576,0,flat,,0.0,0.0,0.0560075656682311
423,2024-03-12 23:00:00,2024-03-13,2024-03-13 23:00:00,0.4,0.0052871541063896,0,flat,,0.0,0.0,0.0560075656682311
424,2024-03-13 23:00:00,2024-03-14,2024-03-14 23:00:00,0.4,-0.0055632423667672,0,flat,,0.0,0.0,0.0560075656682311
425,2024-03-14 23:00:00,2024-03-15,2024-03-15 23:00:00,0.6,0.0074475329050947,0,flat,,0.0,0.0,0.0560075656682311
426,2024-03-15 23:00:00,2024-03-16,2024-03-16 23:00:00,0.2,-0.0030714790473917,0,flat,,0.0,0.0,0.0560075656682311
427,2024-03-16 23:00:00,2024-03-17,2024-03-17 23:00:00,0.8,0.004409804842313,0,flat,,0.0,0.0,0.0560075656682311
428,2024-03-17 23:00:00,2024-03-18,2024-03-18 23:00:00,0.0,-0.0213705424125502,0,flat,,0.0,0.0,0.0560075656682311
429,2024-03-18 23:00:00,2024-03-19,2024-03-19 23:00:00,0.6,0.0094846936890333,0,flat,,0.0,0.0,0.0560075656682311
430,2024-03-19 23:00:00,2024-03-20,2024-03-20 23:00:00,1.0,0.0311093540487074,1,time,67876.4,0.09523640482652462,0.9383640482652462,0.10856305172215405
431,2024-03-20 23:00:00,2024-03-21,2024-03-21 23:00:00,0.0,-0.0099161168314759,0,flat,,0.0,0.0,0.10856305172215405
432,2024-03-21 23:00:00,2024-03-22,2024-03-22 23:00:00,0.6,0.0050609080308332,0,flat,,0.0,0.0,0.10856305172215405
433,2024-03-22 23:00:00,2024-03-23,2024-03-23 23:00:00,0.4,-0.0113830227885187,0,flat,,0.0,0.0,0.10856305172215405
434,2024-03-23 23:00:00,2024-03-24,2024-03-24 23:00:00,0.6,-0.0015373663705106,0,flat,,0.0,0.0,0.10856305172215405
435,2024-03-24 23:00:00,2024-03-25,2024-03-25 23:00:00,0.4,0.0039650171942392,0,flat,,0.0,0.0,0.10856305172215405
436,2024-03-25 23:00:00,2024-03-26,2024-03-26 23:00:00,0.8,0.0201468319377006,0,flat,,0.0,0.0,0.10856305172215405
437,2024-03-26 23:00:00,2024-03-27,2024-03-27 23:00:00,1.0,0.0289010557277485,1,time,69532.6,-0.0073039594998585144,-0.08703959499858514,0.09911376766844732
438,2024-03-27 23:00:00,2024-03-28,2024-03-28 23:00:00,0.4,0.0023313704650767,0,flat,,0.0,0.0,0.09911376766844732
439,2024-03-28 23:00:00,2024-03-29,2024-03-29 23:00:00,1.0,0.0135043591991383,1,time,69903.6,-0.013201804660722627,-0.14601804660722628,0.08464136892161818
440,2024-03-29 23:00:00,2024-03-30,2024-03-30 23:00:00,0.8,0.014816744058961,0,flat,,0.0,0.0,0.08464136892161818
441,2024-03-30 23:00:00,2024-03-31,2024-03-31 23:00:00,1.0,0.0115728758179318,1,time,71363.0,0.024712099020705924,0.23312099020705923,0.10437304865710682
442,2024-03-31 23:00:00,2024-04-01,2024-04-01 23:00:00,0.4,0.0097628279010131,0,flat,,0.0,0.0,0.10437304865710682
443,2024-04-01 23:00:00,2024-04-02,2024-04-02 23:00:00,0.2,-0.0052028335724533,0,flat,,0.0,0.0,0.10437304865710682
444,2024-04-02 23:00:00,2024-04-03,2024-04-03 23:00:00,0.4,0.0042799494850034,0,flat,,0.0,0.0,0.10437304865710682
445,2024-04-03 23:00:00,2024-04-04,2024-04-04 23:00:00,0.4,-0.004088719970169,0,flat,,0.0,0.0,0.10437304865710682
446,2024-04-04 23:00:00,2024-04-05,2024-04-05 23:00:00,0.4,-0.0032652168421912,0,flat,,0.0,0.0,0.10437304865710682
447,2024-04-05 23:00:00,2024-04-06,2024-04-06 23:00:00,0.4,-0.0008051888885776,0,flat,,0.0,0.0,0.10437304865710682
448,2024-04-06 23:00:00,2024-04-07,2024-04-07 23:00:00,0.4,0.0045609427067004,0,flat,,0.0,0.0,0.10437304865710682
449,2024-04-07 23:00:00,2024-04-08,2024-04-08 23:00:00,0.6,0.0023178208532828,0,flat,,0.0,0.0,0.10437304865710682
450,2024-04-08 23:00:00,2024-04-09,2024-04-09 23:00:00,0.2,-0.0122726128094376,0,flat,,0.0,0.0,0.10437304865710682
451,2024-04-09 23:00:00,2024-04-10,2024-04-10 23:00:00,0.6,0.0061409874792778,0,flat,,0.0,0.0,0.10437304865710682
452,2024-04-10 23:00:00,2024-04-11,2024-04-11 23:00:00,0.6,-0.0017604671718421,0,flat,,0.0,0.0,0.10437304865710682
453,2024-04-11 23:00:00,2024-04-12,2024-04-12 23:00:00,0.8,0.0093682598275372,0,flat,,0.0,0.0,0.10437304865710682
454,2024-04-12 23:00:00,2024-04-13,2024-04-13 23:00:00,0.4,-0.0020990150276153,0,flat,,0.0,0.0,0.10437304865710682
455,2024-04-13 23:00:00,2024-04-14,2024-04-14 23:00:00,1.0,0.0309788460846704,1,time,65615.9,0.02621532475128907,0.2481532475128907,0.13027355963418882
456,2024-04-14 23:00:00,2024-04-15,2024-04-15 23:00:00,0.4,0.0065912711324542,0,flat,,0.0,0.0,0.13027355963418882
457,2024-04-15 23:00:00,2024-04-16,2024-04-16 23:00:00,1.0,0.0424911035694962,1,time,63765.0,0.005871329236127654,0.04471329236127654,0.1360985193930565
458,2024-04-16 23:00:00,2024-04-17,2024-04-17 23:00:00,0.6,0.0060898661099348,0,flat,,0.0,0.0,0.1360985193930565
459,2024-04-17 23:00:00,2024-04-18,2024-04-18 23:00:00,1.0,0.0181903472397946,1,time,63445.0,0.035760637993943245,0.34360637993943244,0.1828628389568213
460,2024-04-18 23:00:00,2024-04-19,2024-04-19 23:00:00,0.8,0.0168172974623689,0,flat,,0.0,0.0,0.1828628389568213
461,2024-04-19 23:00:00,2024-04-20,2024-04-20 23:00:00,0.6,0.0001925463531982,0,flat,,0.0,0.0,0.1828628389568213
462,2024-04-20 23:00:00,2024-04-21,2024-04-21 23:00:00,0.4,-0.0083480826214381,0,flat,,0.0,0.0,0.1828628389568213
463,2024-04-21 23:00:00,2024-04-22,2024-04-22 23:00:00,0.0,-0.0112156456335133,0,flat,,0.0,0.0,0.1828628389568213
464,2024-04-22 23:00:00,2024-04-23,2024-04-23 23:00:00,0.0,-0.0144768510025756,0,flat,,0.0,0.0,0.1828628389568213
465,2024-04-23 23:00:00,2024-04-24,2024-04-24 23:00:00,0.6,0.0004683524688075,0,flat,,0.0,0.0,0.1828628389568213
466,2024-04-24 23:00:00,2024-04-25,2024-04-25 23:00:00,0.6,0.0013733827821011,0,flat,,0.0,0.0,0.1828628389568213
467,2024-04-25 23:00:00,2024-04-26,2024-04-26 23:00:00,0.4,-0.0001318020419114,0,flat,,0.0,0.0,0.1828628389568213
468,2024-04-26 23:00:00,2024-04-27,2024-04-27 23:00:00,0.6,0.0099970019043495,0,flat,,0.0,0.0,0.1828628389568213
469,2024-04-27 23:00:00,2024-04-28,2024-04-28 23:00:00,0.4,-0.0022580134143264,0,flat,,0.0,0.0,0.1828628389568213
470,2024-04-28 23:00:00,2024-04-29,2024-04-29 23:00:00,0.2,-0.0066303275528109,0,flat,,0.0,0.0,0.1828628389568213
471,2024-04-29 23:00:00,2024-04-30,2024-04-30 23:00:00,0.2,-0.0081553486593549,0,flat,,0.0,0.0,0.1828628389568213
472,2024-04-30 23:00:00,2024-05-01,2024-05-01 23:00:00,1.0,0.0216934985416612,1,stop,57097.03968,-0.058599999999999874,-0.5999999999999988,0.07314513558272874
473,2024-05-01 23:00:00,2024-05-02,2024-05-02 23:00:00,1.0,0.0467406103578264,1,time,59036.7,0.012502636873003015,0.11102636873003015,0.08126617437674483
474,2024-05-02 23:00:00,2024-05-03,2024-05-03 23:00:00,0.8,0.0199873817896325,0,flat,,0.0,0.0,0.08126617437674483
475,2024-05-03 23:00:00,2024-05-04,2024-05-04 23:00:00,0.8,0.0041481000720721,0,flat,,0.0,0.0,0.08126617437674483
476,2024-05-04 23:00:00,2024-05-05,2024-05-05 23:00:00,0.6,-0.003708295786215,0,flat,,0.0,0.0,0.08126617437674483
477,2024-05-05 23:00:00,2024-05-06,2024-05-06 23:00:00,0.6,0.0060214048923235,0,flat,,0.0,0.0,0.08126617437674483
478,2024-05-06 23:00:00,2024-05-07,2024-05-07 23:00:00,0.4,-0.0026036098929727,0,flat,,0.0,0.0,0.08126617437674483
479,2024-05-07 23:00:00,2024-05-08,2024-05-08 23:00:00,0.4,-0.0066827625369205,0,flat,,0.0,0.0,0.08126617437674483
480,2024-05-08 23:00:00,2024-05-09,2024-05-09 23:00:00,0.2,-0.0014474060178652,0,flat,,0.0,0.0,0.08126617437674483
481,2024-05-09 23:00:00,2024-05-10,2024-05-10 23:00:00,0.0,-0.0123778922436284,0,flat,,0.0,0.0,0.08126617437674483
482,2024-05-10 23:00:00,2024-05-11,2024-05-11 23:00:00,1.0,0.0099277638656029,1,time,60809.2,0.0005133436440816208,-0.008866563559183792,0.08054562267642171
483,2024-05-11 23:00:00,2024-05-12,2024-05-12 23:00:00,0.4,-0.0087385266127493,0,flat,,0.0,0.0,0.08054562267642171
484,2024-05-12 23:00:00,2024-05-13,2024-05-13 23:00:00,0.6,-0.0004650954425782,0,flat,,0.0,0.0,0.08054562267642171
485,2024-05-13 23:00:00,2024-05-14,2024-05-14 23:00:00,0.2,-0.0106446509296303,0,flat,,0.0,0.0,0.08054562267642171
486,2024-05-14 23:00:00,2024-05-15,2024-05-15 23:00:00,0.2,-0.0073796237439175,0,flat,,0.0,0.0,0.08054562267642171
487,2024-05-15 23:00:00,2024-05-16,2024-05-16 23:00:00,0.2,-0.0202539151633385,0,flat,,0.0,0.0,0.08054562267642171
488,2024-05-16 23:00:00,2024-05-17,2024-05-17 23:00:00,0.4,-0.0024539086973321,0,flat,,0.0,0.0,0.08054562267642171
489,2024-05-17 23:00:00,2024-05-18,2024-05-18 23:00:00,0.0,-0.0156764845849507,0,flat,,0.0,0.0,0.08054562267642171
490,2024-05-18 23:00:00,2024-05-19,2024-05-19 23:00:00,0.6,-0.0021943480516528,0,flat,,0.0,0.0,0.08054562267642171
491,2024-05-19 23:00:00,2024-05-20,2024-05-20 23:00:00,0.6,-0.0009935669895861,0,flat,,0.0,0.0,0.08054562267642171
492,2024-05-20 23:00:00,2024-05-21,2024-05-21 23:00:00,0.0,-0.0360066866993626,0,flat,,0.0,0.0,0.08054562267642171
493,2024-05-21 23:00:00,2024-05-22,2024-05-22 23:00:00,0.0,-0.0182900021091995,0,flat,,0.0,0.0,0.08054562267642171
494,2024-05-22 23:00:00,2024-05-23,2024-05-23 23:00:00,0.6,0.0005742634619634,0,flat,,0.0,0.0,0.08054562267642171
495,2024-05-23 23:00:00,2024-05-24,2024-05-24 23:00:00,1.0,0.0134445510213986,1,time,68584.1,0.008591189104689922,0.07191189104689923,0.0863378107186332
496,2024-05-24 23:00:00,2024-05-25,2024-05-25 23:00:00,0.8,0.0068447898273797,0,flat,,0.0,0.0,0.0863378107186332
497,2024-05-25 23:00:00,2024-05-26,2024-05-26 23:00:00,0.6,-0.003550759293884,0,flat,,0.0,0.0,0.0863378107186332
498,2024-05-26 23:00:00,2024-05-27,2024-05-27 23:00:00,0.6,0.0036579177021873,0,flat,,0.0,0.0,0.0863378107186332
499,2024-05-27 23:00:00,2024-05-28,2024-05-28 23:00:00,0.8,0.0123370547539934,0,flat,,0.0,0.0,0.0863378107186332
500,2024-05-28 23:00:00,2024-05-29,2024-05-29 23:00:00,0.4,0.0016774607140508,0,flat,,0.0,0.0,0.0863378107186332
501,2024-05-29 23:00:00,2024-05-30,2024-05-30 23:00:00,0.4,0.0013196831873913,0,flat,,0.0,0.0,0.0863378107186332
502,2024-05-30 23:00:00,2024-05-31,2024-05-31 23:00:00,0.6,0.0032815412448375,0,flat,,0.0,0.0,0.0863378107186332
503,2024-05-31 23:00:00,2024-06-01,2024-06-01 23:00:00,0.2,-0.0040336319270056,0,flat,,0.0,0.0,0.0863378107186332
504,2024-06-01 23:00:00,2024-06-02,2024-06-02 23:00:00,0.0,-0.0104173196365148,0,flat,,0.0,0.0,0.0863378107186332
505,2024-06-02 23:00:00,2024-06-03,2024-06-03 23:00:00,0.4,0.0001699243723629,0,flat,,0.0,0.0,0.0863378107186332
506,2024-06-03 23:00:00,2024-06-04,2024-06-04 23:00:00,0.0,-0.0025105017835511,0,flat,,0.0,0.0,0.0863378107186332
507,2024-06-04 23:00:00,2024-06-05,2024-06-05 23:00:00,0.0,-0.0154699454519694,0,flat,,0.0,0.0,0.0863378107186332
508,2024-06-05 23:00:00,2024-06-06,2024-06-06 23:00:00,0.0,-0.0094841744302598,0,flat,,0.0,0.0,0.0863378107186332
509,2024-06-06 23:00:00,2024-06-07,2024-06-07 23:00:00,0.2,-0.0063546299237611,0,flat,,0.0,0.0,0.0863378107186332
510,2024-06-07 23:00:00,2024-06-08,2024-06-08 23:00:00,0.4,-0.0019353946552891,0,flat,,0.0,0.0,0.0863378107186332
511,2024-06-08 23:00:00,2024-06-09,2024-06-09 23:00:00,0.0,-0.0064357970481567,0,flat,,0.0,0.0,0.0863378107186332
512,2024-06-09 23:00:00,2024-06-10,2024-06-10 23:00:00,0.8,0.0047840237716223,0,flat,,0.0,0.0,0.0863378107186332
513,2024-06-10 23:00:00,2024-06-11,2024-06-11 23:00:00,0.6,0.0044664614203543,0,flat,,0.0,0.0,0.0863378107186332
514,2024-06-11 23:00:00,2024-06-12,2024-06-12 23:00:00,0.0,-0.0051466107378562,0,flat,,0.0,0.0,0.0863378107186332
515,2024-06-12 23:00:00,2024-06-13,2024-06-13 23:00:00,0.2,-0.0030679748367884,0,flat,,0.0,0.0,0.0863378107186332
516,2024-06-13 23:00:00,2024-06-14,2024-06-14 23:00:00,0.6,0.000564856281696,0,flat,,0.0,0.0,0.0863378107186332
517,2024-06-14 23:00:00,2024-06-15,2024-06-15 23:00:00,0.8,0.00486788155458,0,flat,,0.0,0.0,0.0863378107186332
518,2024-06-15 23:00:00,2024-06-16,2024-06-16 23:00:00,0.2,-0.0067078853205604,0,flat,,0.0,0.0,0.0863378107186332
519,2024-06-16 23:00:00,2024-06-17,2024-06-17 23:00:00,0.4,-0.0034271873537214,0,flat,,0.0,0.0,0.0863378107186332
520,2024-06-17 23:00:00,2024-06-18,2024-06-18 23:00:00,0.2,-0.0044953305597386,0,flat,,0.0,0.0,0.0863378107186332
521,2024-06-18 23:00:00,2024-06-19,2024-06-19 23:00:00,0.8,0.0030997457789715,0,flat,,0.0,0.0,0.0863378107186332
522,2024-06-19 23:00:00,2024-06-20,2024-06-20 23:00:00,0.0,-0.0081270641278166,0,flat,,0.0,0.0,0.0863378107186332
523,2024-06-20 23:00:00,2024-06-21,2024-06-21 23:00:00,0.6,-0.0005183036127301,0,flat,,0.0,0.0,0.0863378107186332
524,2024-06-21 23:00:00,2024-06-22,2024-06-22 23:00:00,0.2,-0.0030557250405464,0,flat,,0.0,0.0,0.0863378107186332
525,2024-06-22 23:00:00,2024-06-23,2024-06-23 23:00:00,1.0,0.0038094693726649,1,time,63194.9,-0.016270211285474345,-0.17670211285474346,0.0710817371453978
526,2024-06-23 23:00:00,2024-06-24,2024-06-24 23:00:00,1.0,0.0063253348964869,1,stop,59491.67886,-0.058599999999999985,-0.5999999999999999,0.02843269485815913
527,2024-06-24 23:00:00,2024-06-25,2024-06-25 23:00:00,0.8,0.0063123873885084,0,flat,,0.0,0.0,0.02843269485815913
528,2024-06-25 23:00:00,2024-06-26,2024-06-26 23:00:00,0.6,0.0080003455934007,0,flat,,0.0,0.0,0.02843269485815913
529,2024-06-26 23:00:00,2024-06-27,2024-06-27 23:00:00,1.0,0.0080178890808592,1,time,61682.0,0.013504742844655304,0.12104742844655304,0.03187439945454482
530,2024-06-27 23:00:00,2024-06-28,2024-06-28 23:00:00,0.2,-0.0009503380240589,0,flat,,0.0,0.0,0.03187439945454482
531,2024-06-28 23:00:00,2024-06-29,2024-06-29 23:00:00,0.6,0.0005724746937769,0,flat,,0.0,0.0,0.03187439945454482
532,2024-06-29 23:00:00,2024-06-30,2024-06-30 23:00:00,0.4,-0.0017290465158799,0,flat,,0.0,0.0,0.03187439945454482
533,2024-06-30 23:00:00,2024-07-01,2024-07-01 23:00:00,0.4,-0.0046281899236847,0,flat,,0.0,0.0,0.03187439945454482
534,2024-07-01 23:00:00,2024-07-02,2024-07-02 23:00:00,0.6,-0.004254375842827,0,flat,,0.0,0.0,0.03187439945454482
535,2024-07-02 23:00:00,2024-07-03,2024-07-03 23:00:00,0.6,-0.0017165754037112,0,flat,,0.0,0.0,0.03187439945454482
536,2024-07-03 23:00:00,2024-07-04,2024-07-04 23:00:00,0.6,-0.0011009490017937,0,flat,,0.0,0.0,0.03187439945454482
537,2024-07-04 23:00:00,2024-07-05,2024-07-05 23:00:00,0.8,0.0248250476809025,0,flat,,0.0,0.0,0.03187439945454482
538,2024-07-05 23:00:00,2024-07-06,2024-07-06 23:00:00,0.8,0.0052609596298199,0,flat,,0.0,0.0,0.03187439945454482
539,2024-07-06 23:00:00,2024-07-07,2024-07-07 23:00:00,0.4,-0.0042594470377559,0,flat,,0.0,0.0,0.03187439945454482
540,2024-07-07 23:00:00,2024-07-08,2024-07-08 23:00:00,0.6,0.0066463530947915,0,flat,,0.0,0.0,0.03187439945454482
541,2024-07-08 23:00:00,2024-07-09,2024-07-09 23:00:00,0.8,0.0045085907951465,0,flat,,0.0,0.0,0.03187439945454482
542,2024-07-09 23:00:00,2024-07-10,2024-07-10 23:00:00,1.0,0.0099793730137256,1,time,57707.0,-0.005447830260706499,-0.06847830260706499,0.029691694683278036
543,2024-07-10 23:00:00,2024-07-11,2024-07-11 23:00:00,0.2,0.0008094907246954,0,flat,,0.0,0.0,0.029691694683278036
544,2024-07-11 23:00:00,2024-07-12,2024-07-12 23:00:00,0.2,-0.0065593076916366,0,flat,,0.0,0.0,0.029691694683278036
545,2024-07-12 23:00:00,2024-07-13,2024-07-13 23:00:00,0.4,-0.0054019110722309,0,flat,,0.0,0.0,0.029691694683278036
546,2024-07-13 23:00:00,2024-07-14,2024-07-14 23:00:00,0.2,-0.0148875297850407,0,flat,,0.0,0.0,0.029691694683278036
547,2024-07-14 23:00:00,2024-07-15,2024-07-15 23:00:00,0.6,0.0083053357346213,0,flat,,0.0,0.0,0.029691694683278036
548,2024-07-15 23:00:00,2024-07-16,2024-07-16 23:00:00,0.0,-0.0210357945427221,0,flat,,0.0,0.0,0.029691694683278036
549,2024-07-16 23:00:00,2024-07-17,2024-07-17 23:00:00,0.4,-0.0098785403207198,0,flat,,0.0,0.0,0.029691694683278036
550,2024-07-17 23:00:00,2024-07-18,2024-07-18 23:00:00,0.4,-0.0030491041390539,0,flat,,0.0,0.0,0.029691694683278036
551,2024-07-18 23:00:00,2024-07-19,2024-07-19 23:00:00,0.4,-0.0039302823917798,0,flat,,0.0,0.0,0.029691694683278036
552,2024-07-19 23:00:00,2024-07-20,2024-07-20 23:00:00,0.8,0.0134389788286889,0,flat,,0.0,0.0,0.029691694683278036
553,2024-07-20 23:00:00,2024-07-21,2024-07-21 23:00:00,0.2,-0.0087984998271124,0,flat,,0.0,0.0,0.029691694683278036
554,2024-07-21 23:00:00,2024-07-22,2024-07-22 23:00:00,1.0,0.0099699094117819,1,time,67499.2,-0.00937509172561568,-0.1077509172561568,0.02649238734626507
555,2024-07-22 23:00:00,2024-07-23,2024-07-23 23:00:00,0.6,-0.0007438514086092,0,flat,,0.0,0.0,0.02649238734626507
556,2024-07-23 23:00:00,2024-07-24,2024-07-24 23:00:00,0.8,0.0117864256846551,0,flat,,0.0,0.0,0.02649238734626507
557,2024-07-24 23:00:00,2024-07-25,2024-07-25 23:00:00,0.8,0.02043625757068,0,flat,,0.0,0.0,0.02649238734626507
558,2024-07-25 23:00:00,2024-07-26,2024-07-26 23:00:00,0.2,-0.001297668686239,0,flat,,0.0,0.0,0.02649238734626507
559,2024-07-26 23:00:00,2024-07-27,2024-07-27 23:00:00,0.4,-0.0002473253415828,0,flat,,0.0,0.0,0.02649238734626507
560,2024-07-27 23:00:00,2024-07-28,2024-07-28 23:00:00,0.2,-0.0017570522425442,0,flat,,0.0,0.0,0.02649238734626507
561,2024-07-28 23:00:00,2024-07-29,2024-07-29 23:00:00,0.6,0.0039496384619331,0,flat,,0.0,0.0,0.02649238734626507
562,2024-07-29 23:00:00,2024-07-30,2024-07-30 23:00:00,0.2,-0.008550304307116,0,flat,,0.0,0.0,0.02649238734626507
563,2024-07-30 23:00:00,2024-07-31,2024-07-31 23:00:00,0.2,-0.0069687859454378,0,flat,,0.0,0.0,0.02649238734626507
564,2024-07-31 23:00:00,2024-08-01,2024-08-01 23:00:00,0.6,0.0024219284524579,0,flat,,0.0,0.0,0.02649238734626507
565,2024-08-01 23:00:00,2024-08-02,2024-08-02 23:00:00,0.4,-0.0014382273771639,0,flat,,0.0,0.0,0.02649238734626507
566,2024-08-02 23:00:00,2024-08-03,2024-08-03 23:00:00,1.0,0.0334153732005393,1,time,60684.6,-0.012996940652563183,-0.14396940652563184,0.02267829406257613
567,2024-08-03 23:00:00,2024-08-04,2024-08-04 23:00:00,0.8,0.0158531648680225,0,flat,,0.0,0.0,0.02267829406257613
568,2024-08-04 23:00:00,2024-08-05,2024-08-05 23:00:00,0.8,0.0212803742185417,0,flat,,0.0,0.0,0.02267829406257613
569,2024-08-05 23:00:00,2024-08-06,2024-08-06 23:00:00,1.0,0.0426149291661035,1,time,55991.2,0.036806873628561165,0.35406873628561164,0.03070796898242595
570,2024-08-06 23:00:00,2024-08-07,2024-08-07 23:00:00,0.8,0.0059129827544329,0,flat,,0.0,0.0,0.03070796898242595
571,2024-08-07 23:00:00,2024-08-08,2024-08-08 23:00:00,0.6,0.007637784263623,0,flat,,0.0,0.0,0.03070796898242595
572,2024-08-08 23:00:00,2024-08-09,2024-08-09 23:00:00,0.2,-0.0090864002964654,0,flat,,0.0,0.0,0.03070796898242595
573,2024-08-09 23:00:00,2024-08-10,2024-08-10 23:00:00,0.4,-0.0036272367313176,0,flat,,0.0,0.0,0.03070796898242595
574,2024-08-10 23:00:00,2024-08-11,2024-08-11 23:00:00,0.2,-0.002487301876009,0,flat,,0.0,0.0,0.03070796898242595
575,2024-08-11 23:00:00,2024-08-12,2024-08-12 23:00:00,0.4,-0.0040976654410825,0,flat,,0.0,0.0,0.03070796898242595
576,2024-08-12 23:00:00,2024-08-13,2024-08-13 23:00:00,0.4,-0.0091197105789263,0,flat,,0.0,0.0,0.03070796898242595
577,2024-08-13 23:00:00,2024-08-14,2024-08-14 23:00:00,0.0,-0.0229774888316363,0,flat,,0.0,0.0,0.03070796898242595
578,2024-08-14 23:00:00,2024-08-15,2024-08-15 23:00:00,0.4,-0.0033121277586144,0,flat,,0.0,0.0,0.03070796898242595
579,2024-08-15 23:00:00,2024-08-16,2024-08-16 23:00:00,0.0,-0.0355277006790005,0,flat,,0.0,0.0,0.03070796898242595
580,2024-08-16 23:00:00,2024-08-17,2024-08-17 23:00:00,0.4,-0.0022026229974055,0,flat,,0.0,0.0,0.03070796898242595
581,2024-08-17 23:00:00,2024-08-18,2024-08-18 23:00:00,0.4,0.001840877418297,0,flat,,0.0,0.0,0.03070796898242595
582,2024-08-18 23:00:00,2024-08-19,2024-08-19 23:00:00,0.6,0.0065344825740709,0,flat,,0.0,0.0,0.03070796898242595
583,2024-08-19 23:00:00,2024-08-20,2024-08-20 23:00:00,0.8,0.0061126333156561,0,flat,,0.0,0.0,0.03070796898242595
584,2024-08-20 23:00:00,2024-08-21,2024-08-21 23:00:00,0.6,0.0005689546249845,0,flat,,0.0,0.0,0.03070796898242595
585,2024-08-21 23:00:00,2024-08-22,2024-08-22 23:00:00,0.4,-0.0043644418766361,0,flat,,0.0,0.0,0.03070796898242595
586,2024-08-22 23:00:00,2024-08-23,2024-08-23 23:00:00,0.6,-0.0024165196421204,0,flat,,0.0,0.0,0.03070796898242595
587,2024-08-23 23:00:00,2024-08-24,2024-08-24 23:00:00,0.2,-0.0076958736658445,0,flat,,0.0,0.0,0.03070796898242595
588,2024-08-24 23:00:00,2024-08-25,2024-08-25 23:00:00,0.0,-0.0180458374599362,0,flat,,0.0,0.0,0.03070796898242595
589,2024-08-25 23:00:00,2024-08-26,2024-08-26 23:00:00,0.0,-0.019935103508791,0,flat,,0.0,0.0,0.03070796898242595
590,2024-08-26 23:00:00,2024-08-27,2024-08-27 23:00:00,0.8,0.003362725012578,0,flat,,0.0,0.0,0.03070796898242595
591,2024-08-27 23:00:00,2024-08-28,2024-08-28 23:00:00,0.2,-0.000116744478778,0,flat,,0.0,0.0,0.03070796898242595
592,2024-08-28 23:00:00,2024-08-29,2024-08-29 23:00:00,0.4,0.0012157896966616,0,flat,,0.0,0.0,0.03070796898242595
593,2024-08-29 23:00:00,2024-08-30,2024-08-30 23:00:00,0.4,-0.0013133168178722,0,flat,,0.0,0.0,0.03070796898242595
594,2024-08-30 23:00:00,2024-08-31,2024-08-31 23:00:00,0.6,0.0013591031714336,0,flat,,0.0,0.0,0.03070796898242595
595,2024-08-31 23:00:00,2024-09-01,2024-09-01 23:00:00,0.2,-0.0079124527712883,0,flat,,0.0,0.0,0.03070796898242595
596,2024-09-01 23:00:00,2024-09-02,2024-09-02 23:00:00,0.8,0.0025623312760507,0,flat,,0.0,0.0,0.03070796898242595
597,2024-09-02 23:00:00,2024-09-03,2024-09-03 23:00:00,0.0,-0.008573950489832,0,flat,,0.0,0.0,0.03070796898242595
598,2024-09-03 23:00:00,2024-09-04,2024-09-04 23:00:00,1.0,0.0148779892396944,1,time,57944.8,0.008577595209914524,0.07177595209914524,0.03291206269317059
599,2024-09-04 23:00:00,2024-09-05,2024-09-05 23:00:00,0.4,-0.0016001354953335,0,flat,,0.0,0.0,0.03291206269317059
600,2024-09-05 23:00:00,2024-09-06,2024-09-06 23:00:00,0.6,0.0059607191646021,0,flat,,0.0,0.0,0.03291206269317059
601,2024-09-06 23:00:00,2024-09-07,2024-09-07 23:00:00,1.0,0.012872051955674,1,time,54134.9,0.003842181290876656,0.024421812908766563,0.0337158349307048
