signal_number,signal_timestamp,entry_timestamp,exit_timestamp,current_close,entry_open,exit_close,mean_final_pred_close,forecast_return,upside_probability,position,gross_return,net_return,actual_up,mean_pred_up,mean_pred_correct,prob_signal_correct,atr_24_pct,pre_vol_24,pre_vol_72,pre_abs_ret_24,future_vol_24,future_abs_ret_24,atr_24_pct_quintile,pre_vol_24_quintile,pre_vol_72_quintile,pre_abs_ret_24_quintile,future_vol_24_quintile,atr_24_pct_live_percentile,pre_vol_24_live_percentile,pre_vol_72_live_percentile
1003,2025-10-13 23:00:00,2025-10-14,2025-10-14 23:00:00,115111.9,115112.0,112983.8,114631.415625,-0.0041740634547774,0.2,-1,0.0184880811731182,0.0170880811731182,False,False,True,True,0.006598796475429553,0.00412376533330722,0.005353597266459975,0.003134349918256859,0.004599616665519174,0.018660253138529412,3,3,4,3,4,0.6082191780821918,0.5643835616438356,0.7589041095890411
1004,2025-10-14 23:00:00,2025-10-15,2025-10-15 23:00:00,112983.8,112983.9,110699.0,111088.671875,-0.0167734500432805,0.0,-1,0.0202232353459209,0.0188232353459209,False,False,True,True,0.00859684456237677,0.0045996166655191545,0.004405953534723893,0.00373399713850886,0.0025301018580854728,0.020429639352927086,4,4,3,4,1,0.8273972602739726,0.6465753424657534,0.6109589041095891
1005,2025-10-15 23:00:00,2025-10-16,2025-10-16 23:00:00,110699.0,110699.1,108129.4,111227.9625,0.0047783855319379,0.8,1,-0.0232133775252012,-0.0246133775252012,False,True,False,False,0.007368554970385145,0.0025301018580854385,0.0038231798290142326,0.002180147545084147,0.006041344458656188,0.023486148184423947,4,1,2,2,5,0.7013698630136986,0.2219178082191781,0.4520547945205479
1006,2025-10-16 23:00:00,2025-10-17,2025-10-17 23:00:00,108129.4,108129.4,106378.6,109686.3078125,0.0143985614689436,1.0,1,-0.01619171104251,-0.01759171104251,False,True,False,False,0.009353376602478132,0.0060413444586561735,0.004556033807617333,0.00466966391134882,0.006354031309108347,0.016324229206615193,5,5,3,5,5,0.8575342465753425,0.8301369863013699,0.6438356164383562
1007,2025-10-17 23:00:00,2025-10-18,2025-10-18 23:00:00,106378.6,106378.5,107117.5,106235.13125,-0.0013486617609181,0.4,-1,-0.0069468924641726,-0.0083468924641726,True,False,False,False,0.009387226378237714,0.006354031309108331,0.005195277657676088,0.004852985557867691,0.0025681118850677345,0.006921933939318407,5,5,4,5,2,0.8602739726027397,0.852054794520548,0.7287671232876712
1008,2025-10-18 23:00:00,2025-10-19,2025-10-19 23:00:00,107117.5,107117.5,108586.2,106353.3875,-0.0071334049058276,0.0,-1,-0.0137111116297523,-0.0151111116297523,True,False,False,False,0.003960331722952194,0.0025681118850676907,0.005228302574070861,0.001981071285241646,0.003236829804323594,0.013617964803921325,1,2,4,2,2,0.2,0.23013698630136986,0.7397260273972602
1009,2025-10-19 23:00:00,2025-10-20,2025-10-20 23:00:00,108586.2,108586.2,110469.9,111235.603125,0.0243990776452256,1.0,1,0.0173475082469043,0.0159475082469043,True,True,True,True,0.005444752648126561,0.003236829804323557,0.004347311742824288,0.0025550911122333244,0.004098943461367623,0.017198758058314067,2,2,3,2,3,0.4136986301369863,0.38082191780821917,0.6027397260273972
1010,2025-10-20 23:00:00,2025-10-21,2025-10-21 23:00:00,110469.9,110469.9,108253.7,111090.828125,0.0056207901428353,0.6,1,-0.0200615733335505,-0.0214615733335505,False,True,False,False,0.006611755781439109,0.004098943461367593,0.003317390251472575,0.0030826664124766387,0.009343102180641853,0.020265539223596727,3,3,2,3,5,0.6054794520547945,0.5589041095890411,0.273972602739726
1011,2025-10-21 23:00:00,2025-10-22,2025-10-22 23:00:00,108253.7,108253.8,107532.0,107936.1296875,-0.0029335746722744,0.2,-1,0.0066676643221762,0.0052676643221762,False,False,True,True,0.01056873036826147,0.009343102180641842,0.006133230924618592,0.00584973464410236,0.003212806146325193,0.006689068746956941,5,5,5,5,2,0.8986301369863013,0.9643835616438357,0.8465753424657534
1012,2025-10-22 23:00:00,2025-10-23,2025-10-23 23:00:00,107532.0,107532.1,110025.9,105332.48125,-0.0204545507383848,0.0,-1,-0.0231912145303587,-0.0245912145303587,True,False,False,False,0.007669151198402935,0.0032128061463251585,0.006122655825115997,0.0027237268833708583,0.004357479327486285,0.02292731493271676,4,2,5,3,3,0.7424657534246575,0.3726027397260274,0.8438356164383561
1013,2025-10-23 23:00:00,2025-10-24,2025-10-24 23:00:00,110025.9,110026.0,110965.4,108505.3453125,-0.0138199704569559,0.0,-1,-0.0085379819315434,-0.0099379819315434,True,False,False,False,0.006513125545894176,0.004357479327486254,0.006192373632997184,0.003250330177948143,0.0026778515589172902,0.008502648385629152,3,3,5,3,2,0.5780821917808219,0.5863013698630137,0.8465753424657534
1014,2025-10-24 23:00:00,2025-10-25,2025-10-25 23:00:00,110965.4,110965.4,111589.4,110145.5375,-0.0073884517155797,0.2,-1,-0.0056233744933105,-0.0070233744933105,True,False,False,False,0.005602159171537555,0.002677851558917246,0.0034749248941653684,0.0019781174195420506,0.0016539740643121226,0.00560762234884549,2,2,2,2,1,0.4438356164383562,0.2547945205479452,0.3232876712328767
1015,2025-10-25 23:00:00,2025-10-26,2025-10-26 23:00:00,111589.4,111589.4,114497.8,112383.2109375,0.0071136769038995,0.6,1,0.0260634074562637,0.0246634074562637,True,True,True,True,0.002786218941942523,0.0016539740643120523,0.0030758896474178165,0.001290181033909062,0.0030565918896477344,0.02572954547863026,1,1,1,1,2,0.052054794520547946,0.0547945205479452,0.1917808219178082
1016,2025-10-26 23:00:00,2025-10-27,2025-10-27 23:00:00,114497.8,114497.9,114064.1,113713.6765625,-0.006848371213246,0.2,-1,0.003788715775573,0.002388715775573,False,False,True,True,0.004367478385319778,0.0030565918896476914,0.002524792376588829,0.0020428751717770735,0.0030006592398802673,0.0037950377602165306,2,2,1,2,2,0.24383561643835616,0.336986301369863,0.09041095890410959
1017,2025-10-27 23:00:00,2025-10-28,2025-10-28 23:00:00,114064.1,114064.2,112833.5,113381.271875,-0.0059863543831933,0.2,-1,0.0107895378216829,0.0093895378216829,False,False,True,True,0.00517925154949426,0.003000659239880231,0.0026639275090119883,0.002624682529008382,0.0044203132339576,0.010847290287684405,2,2,1,2,3,0.3780821917808219,0.32054794520547947,0.12602739726027398
1018,2025-10-28 23:00:00,2025-10-29,2025-10-29 23:00:00,112833.5,112833.5,109985.6,113702.078125,0.0076978745230804,1.0,1,-0.0252398445497126,-0.0266398445497126,False,True,False,False,0.006267235942044403,0.004420313233957577,0.0035657889019205993,0.003228930021566878,0.004422502925354235,0.025563832655839294,3,3,2,3,3,0.5534246575342465,0.6,0.36712328767123287
1019,2025-10-29 23:00:00,2025-10-30,2025-10-30 23:00:00,109985.6,109985.6,108263.5,110498.6625,0.0046648152121731,0.6,1,-0.0156575042551024,-0.0170575042551024,False,True,False,False,0.006943674141584598,0.004422502925354215,0.003965730929024477,0.0035137510391985614,0.00740436330469299,0.015781377708977497,3,3,3,4,5,0.6410958904109589,0.6,0.4931506849315068
1020,2025-10-30 23:00:00,2025-10-31,2025-10-31 23:00:00,108263.5,108263.6,109557.3,108704.603125,0.0040743475409533,1.0,1,0.011949537979524,0.010549537979524,True,True,True,True,0.008977864192456365,0.007404363304692979,0.005521900173438862,0.005756528610070033,0.005162267160949018,0.011879629637353518,5,5,4,5,4,0.8356164383561644,0.9123287671232877,0.7726027397260274
1021,2025-10-31 23:00:00,2025-11-01,2025-11-01 23:00:00,109557.3,109557.2,110047.2,109786.996875,0.002096591235819,0.6,1,0.004472549499257,0.003072549499257,True,True,True,True,0.007716395895116066,0.005162267160948997,0.005759459260573356,0.0040684005689347975,0.001901249254942736,0.004461664607788849,4,4,4,4,1,0.7479452054794521,0.7315068493150685,0.7890410958904109
1022,2025-11-01 23:00:00,2025-11-02,2025-11-02 23:00:00,110047.2,110047.3,110494.9,109539.1,-0.0046171097492711,0.0,-1,-0.0040673419520513,-0.0054673419520513,True,False,False,False,0.0029062150907368223,0.001901249254942685,0.005272990512966728,0.0014099651818704946,0.0025833690032339954,0.004060001378202943,1,1,4,1,2,0.0684931506849315,0.08767123287671233,0.7397260273972602
1023,2025-11-02 23:00:00,2025-11-03,2025-11-03 23:00:00,110494.9,110494.9,106544.0,110701.5734375,0.00187043417841,0.6,1,-0.0357564014266721,-0.0371564014266721,False,True,False,False,0.0040613865436323155,0.002583369003233957,0.003462432830302125,0.001817417346000531,0.006172062737490708,0.03641132067826553,1,2,2,1,5,0.2136986301369863,0.23013698630136986,0.3150684931506849
1024,2025-11-03 23:00:00,2025-11-04,2025-11-04 23:00:00,106544.0,106544.0,101450.3,107246.0953125,0.0065897217346823,0.8,1,-0.0478084171797567,-0.0492084171797567,False,True,False,False,0.008954516443910496,0.006172062737490696,0.0040398730792891874,0.004180985552774796,0.007573054117619525,0.04898902197908021,5,5,3,4,5,0.8328767123287671,0.8356164383561644,0.5150684931506849
1025,2025-11-04 23:00:00,2025-11-05,2025-11-05 23:00:00,101450.3,101450.2,103837.0,103957.8765625,0.024717290757149,1.0,1,0.0235268141413225,0.0221268141413225,True,True,True,True,0.011639566368951098,0.007573054117619516,0.005829473745230303,0.0058296073033100955,0.004118106968667656,0.023253338548327663,5,5,4,5,3,0.9260273972602739,0.9232876712328767,0.8054794520547945
1026,2025-11-05 23:00:00,2025-11-06,2025-11-06 23:00:00,103837.0,103837.0,101305.6,104128.7328125,0.0028095265897512,0.4,-1,0.0243785933723046,0.0229785933723046,False,True,False,True,0.008204084285948163,0.004118106968667627,0.006177451703869691,0.003378641651658502,0.005130306017884804,0.0246806708682864,4,3,5,4,4,0.7863013698630137,0.5589041095890411,0.8438356164383561
1027,2025-11-06 23:00:00,2025-11-07,2025-11-07 23:00:00,101305.6,101305.6,103305.2,102722.8609375,0.0139899565028981,1.0,1,0.0197382967970181,0.0183382967970181,True,True,True,True,0.008695307399919965,0.005130306017884785,0.005846745029967677,0.003875749565814305,0.004673438804025847,0.01954602260838339,4,4,4,4,4,0.8164383561643835,0.7205479452054795,0.810958904109589
1028,2025-11-07 23:00:00,2025-11-08,2025-11-08 23:00:00,103305.2,103305.3,102269.3,104009.2265625,0.006815015725249,0.6,1,-0.0100285270939631,-0.0114285270939631,False,True,False,False,0.008116967974506593,0.004673438804025818,0.004682942923671684,0.0037154981044689914,0.002296911480547257,0.010078183510081844,4,4,3,4,1,0.7753424657534247,0.6547945205479452,0.6520547945205479
1029,2025-11-08 23:00:00,2025-11-09,2025-11-09 23:00:00,102269.3,102269.3,104670.6,102341.71875,0.0007081181742712,0.6,1,0.0234801646241833,0.0220801646241833,True,True,True,True,0.004832421199062985,0.0022969114805472092,0.00423161325550904,0.0017316849274527553,0.00345901382893559,0.023208745984352835,2,1,3,1,2,0.3150684931506849,0.15616438356164383,0.5561643835616439
1030,2025-11-09 23:00:00,2025-11-10,2025-11-10 23:00:00,104670.6,104670.7,105966.3,106523.878125,0.0177058135235681,0.8,1,0.0123778669675469,0.0109778669675469,True,True,True,True,0.005996032633168552,0.0034590138289355503,0.003612656356095786,0.0026721916696045658,0.005633653724567584,0.012302842883166376,3,2,2,3,4,0.4986301369863014,0.4383561643835616,0.3698630136986301
1031,2025-11-10 23:00:00,2025-11-11,2025-11-11 23:00:00,105966.3,105966.3,103005.8,106628.04375,0.0062448509573326,0.6,1,-0.0279381274990255,-0.0293381274990255,False,True,False,False,0.006848993500763929,0.005633653724567562,0.004025459020271971,0.003956080576940894,0.0036398177019029182,0.028335821711187665,3,4,3,4,3,0.6219178082191781,0.7780821917808219,0.5123287671232877
1032,2025-11-11 23:00:00,2025-11-12,2025-11-12 23:00:00,103005.8,103005.8,101605.8,104638.909375,0.0158545380454304,1.0,1,-0.0135914676649275,-0.0149914676649275,False,True,False,False,0.007095797841804367,0.0036398177019028935,0.004394884061530132,0.002783210350236024,0.005358286453228225,0.013684677194684596,3,3,3,3,4,0.663013698630137,0.4794520547945205,0.6054794520547945
1033,2025-11-12 23:00:00,2025-11-13,2025-11-13 23:00:00,101605.8,101605.8,99654.3,102318.0671875,0.007010103630895,1.0,1,-0.0192065807266907,-0.0206065807266907,False,True,False,False,0.006955967736749928,0.005358286453228205,0.00493670162333989,0.003496116694914416,0.006411810117955327,0.019393423372751017,3,4,4,4,5,0.6410958904109589,0.7506849315068493,0.6931506849315069
1034,2025-11-13 23:00:00,2025-11-14,2025-11-14 23:00:00,99654.3,99654.3,94544.9,100625.8609375,0.0097493127491739,0.8,1,-0.0512712446929034,-0.0526712446929034,False,True,False,False,0.010296678952472032,0.006411810117955312,0.005193676239214654,0.004812883222686952,0.006928074868351172,0.05263234282119408,5,5,4,5,5,0.8931506849315068,0.8547945205479452,0.7205479452054795
1035,2025-11-14 23:00:00,2025-11-15,2025-11-15 23:00:00,94544.9,94544.9,95560.3,97567.0671875,0.0319654173572557,1.0,1,0.0107398706857799,0.0093398706857799,True,True,True,True,0.012956894907428481,0.006928074868351161,0.006219849364832527,0.005823325396159411,0.0036147328959158314,0.010682607906315552,5,5,5,5,3,0.9561643835616438,0.8931506849315068,0.863013698630137
1036,2025-11-15 23:00:00,2025-11-16,2025-11-16 23:00:00,95560.3,95560.4,94221.7,96435.8015625,0.0091617707614981,0.8,1,-0.0140089409420638,-0.0154089409420638,False,True,False,False,0.005855857505679675,0.003614732895915794,0.0058546114506198175,0.0026683379493450676,0.0042065944666548555,0.014106945854052519,2,3,4,3,3,0.4684931506849315,0.4767123287671233,0.8246575342465754
1037,2025-11-16 23:00:00,2025-11-17,2025-11-17 23:00:00,94221.7,94221.7,92169.7,94623.384375,0.0042631832688223,0.6,1,-0.0217784225926723,-0.0231784225926723,False,True,False,False,0.007929215527491715,0.004206594466654829,0.005168029355677396,0.0030242506062553667,0.006454999709762474,0.02201907284237717,4,3,4,3,5,0.7808219178082192,0.5780821917808219,0.7178082191780822
1038,2025-11-17 23:00:00,2025-11-18,2025-11-18 23:00:00,92169.7,92169.8,92916.9,94402.9515625,0.0242297800958449,1.0,1,0.0081056918860624,0.0067056918860624,True,True,True,True,0.009660079903337716,0.006454999709762457,0.004878984212044755,0.004492844099268867,0.005866488179301464,0.008074102168711243,5,5,4,5,4,0.8794520547945206,0.863013698630137,0.6876712328767123
1039,2025-11-18 23:00:00,2025-11-19,2025-11-19 23:00:00,92916.9,92916.8,91508.9,93661.0734375,0.00800902136748,0.8,1,-0.0151522652523549,-0.0165522652523549,False,True,False,False,0.009855311574105463,0.0058664881793014404,0.00553755146857335,0.004139648675153855,0.007095780944722735,0.015269310002991381,5,4,4,4,5,0.8849315068493151,0.810958904109589,0.7808219178082192
1040,2025-11-19 23:00:00,2025-11-20,2025-11-20 23:00:00,91508.9,91509.0,86601.3,91370.83125,-0.0015088013297066,0.6,1,-0.0536307904140576,-0.0550307904140576,False,False,True,False,0.010099427487381015,0.0070957809447227205,0.006422598168315423,0.005373032884754991,0.007817386281388321,0.05512140830777515,5,5,5,5,5,0.8876712328767123,0.9041095890410958,0.8904109589041096
1041,2025-11-20 23:00:00,2025-11-21,2025-11-21 23:00:00,86601.3,86601.4,85093.5,89257.34375,0.0306697907537184,1.0,1,-0.0174119586981271,-0.0188119586981271,False,True,False,False,0.011427994344965576,0.007817386281388313,0.006960929662586829,0.006079920222228585,0.011184885918725908,0.01756417506944407,5,5,5,5,5,0.9342465753424658,0.947945205479452,0.9123287671232877
1042,2025-11-21 23:00:00,2025-11-22,2025-11-22 23:00:00,85093.5,85093.6,84689.4,84281.4484375,-0.0095430504386351,0.4,-1,0.0047500634595317,0.0033500634595317,False,False,True,True,0.01749227810193102,0.011184885918725901,0.008787537866296961,0.008852269268894005,0.004012728103697566,0.004760205686913596,5,5,5,5,3,0.989041095890411,0.9808219178082191,0.958904109589041
1043,2025-11-22 23:00:00,2025-11-23,2025-11-23 23:00:00,84689.4,84689.4,86807.7,84983.4140625,0.0034716748790286,0.8,1,0.0250125753636227,0.0236125753636227,True,True,True,True,0.007020457499206903,0.00401272810369754,0.008145112516997611,0.0031838137914673346,0.004872550761769182,0.02470488116254912,3,3,5,3,4,0.6493150684931507,0.5506849315068493,0.9424657534246575
1044,2025-11-23 23:00:00,2025-11-24,2025-11-24 23:00:00,86807.7,86807.6,88247.1,87407.60625,0.0069107492768498,0.8,1,0.0165826494454401,0.0151826494454401,True,True,True,True,0.007762272240826543,0.004872550761769157,0.007347409749967211,0.00392932954116576,0.005742102309605112,0.016445506674410734,4,4,5,4,4,0.7479452054794521,0.6958904109589041,0.9178082191780822
1045,2025-11-24 23:00:00,2025-11-25,2025-11-25 23:00:00,88247.1,88247.1,87324.1,89061.30625,0.0092264363361514,0.6,1,-0.010459267216713,-0.011859267216713,False,True,False,False,0.009220510740107428,0.005742102309605093,0.004884593811196156,0.004485304256637512,0.004030491001023926,0.010514349770818218,5,4,4,5,3,0.8493150684931506,0.7972602739726027,0.6821917808219178
1046,2025-11-25 23:00:00,2025-11-26,2025-11-26 23:00:00,87324.1,87324.1,90438.1,87607.4453125,0.0032447550275353,0.6,1,0.0356602587372787,0.0342602587372787,True,True,True,True,0.007750914886802923,0.004030491001023903,0.004902301943418963,0.0035232073195573164,0.006041622567286654,0.03503915447288266,4,3,4,4,5,0.7424657534246575,0.5506849315068493,0.6876712328767123
1047,2025-11-26 23:00:00,2025-11-27,2025-11-27 23:00:00,90438.1,90438.0,91292.2,91244.525,0.0089168724243432,0.6,1,0.0094451447400427,0.0080451447400427,True,True,True,True,0.007375670946942346,0.006041622567286633,0.005327614964821104,0.004174094905836275,0.002774952742478099,0.009399712525969234,4,5,4,4,2,0.6958904109589041,0.8273972602739726,0.7534246575342466
1048,2025-11-27 23:00:00,2025-11-28,2025-11-28 23:00:00,91292.2,91292.2,90847.8,91489.8828125,0.0021653855696324,0.6,1,-0.0048678857558476,-0.0062678857558476,False,True,False,False,0.00524702548520027,0.0027749527424780615,0.004493699950475447,0.0021053420849317384,0.00492135157095859,0.0048797725029540995,2,2,3,2,4,0.38904109589041097,0.2821917808219178,0.6219178082191781
1049,2025-11-28 23:00:00,2025-11-29,2025-11-29 23:00:00,90847.8,90847.8,90765.0,90880.903125,0.0003643800400229,0.6,1,-0.0009114144756394,-0.0023114144756394,False,True,False,False,0.006881702143585211,0.004921351570958571,0.0047586595141312395,0.003538543276077055,0.0023002291103896475,0.000911830066348788,3,4,4,4,1,0.6273972602739726,0.6958904109589041,0.6657534246575343
1050,2025-11-29 23:00:00,2025-11-30,2025-11-30 23:00:00,90765.0,90764.9,90320.6,90907.178125,0.0015664421858645,0.8,1,-0.0048950640611071,-0.0062950640611071,False,True,False,False,0.0035827870508088546,0.002300229110389604,0.003481102221598118,0.0016241924941811832,0.002899145806090196,0.0049081858761085995,1,1,2,1,2,0.13150684931506848,0.15342465753424658,0.3287671232876712
1051,2025-11-30 23:00:00,2025-12-01,2025-12-01 23:00:00,90320.6,90320.5,86241.6,90452.7,0.0014625677863078,0.6,1,-0.0451602902995443,-0.0465602902995443,False,True,False,False,0.004280215882829232,0.0028991458060901617,0.0035055367498218024,0.00202372087766034,0.009462189091670549,0.04621290300200554,1,2,2,2,5,0.22465753424657534,0.29863013698630136,0.3424657534246575
1052,2025-12-01 23:00:00,2025-12-02,2025-12-02 23:00:00,86241.6,86241.5,91249.1,86960.746875,0.0083387469040462,0.6,1,0.0580648527680989,0.0566648527680989,True,True,True,True,0.010606830114469104,0.009462189091670539,0.005846257731839936,0.00579118012811571,0.006319225128845641,0.05644046953598222,5,5,4,5,5,0.9068493150684932,0.9643835616438357,0.821917808219178
1053,2025-12-02 23:00:00,2025-12-03,2025-12-03 23:00:00,91249.1,91249.1,93376.7,90719.878125,-0.0057997489838256,0.4,-1,-0.0233163943534784,-0.0247163943534784,True,False,False,False,0.008702871224665969,0.006319225128845618,0.0069132973005208926,0.004656847924888592,0.004402931547913508,0.023048720044953952,4,5,5,5,3,0.8273972602739726,0.8493150684931506,0.9013698630136986
1054,2025-12-03 23:00:00,2025-12-04,2025-12-04 23:00:00,93376.7,93376.8,92034.7,93528.9234375,0.001630207937312,0.6,1,-0.0143729491693869,-0.0157729491693869,False,True,False,False,0.008374814059610155,0.0044029315479134756,0.007171985584467873,0.0036632385779716468,0.004422618853722954,0.014476169595332485,4,3,5,4,3,0.8082191780821918,0.5945205479452055,0.9123287671232877
1055,2025-12-04 23:00:00,2025-12-05,2025-12-05 23:00:00,92034.7,92034.7,89288.5,92907.375,0.0094820214549512,0.8,1,-0.0298387456035603,-0.0312387456035603,False,True,False,False,0.007558109423221166,0.00442261885372293,0.005198979191599571,0.003564916492024025,0.005428841486852922,0.03029297965550565,4,3,4,4,4,0.7095890410958904,0.6027397260273972,0.7232876712328767
1056,2025-12-05 23:00:00,2025-12-06,2025-12-06 23:00:00,89288.5,89288.6,89197.1,89368.1734375,0.0008923146597826,0.4,-1,0.0010247668795344,-0.0003752331204655,False,True,False,True,0.007812502916575658,0.005428841486852905,0.004800465178654509,0.0035916758328598717,0.0018286082454641152,0.0010241723476777226,4,4,4,4,1,0.7589041095890411,0.7561643835616438,0.6684931506849315
1057,2025-12-06 23:00:00,2025-12-07,2025-12-07 23:00:00,89197.1,89197.1,90345.4,88371.9015625,-0.0092514043337732,0.0,-1,-0.0128737369264246,-0.0142737369264246,True,False,False,False,0.003605311532923529,0.00182860824546405,0.004149540531851283,0.0014352494749353777,0.0061189451332760965,0.01279157477975897,1,1,3,1,5,0.13424657534246576,0.06301369863013699,0.5342465753424658
1058,2025-12-07 23:00:00,2025-12-08,2025-12-08 23:00:00,90345.4,90345.4,90610.8,90763.1203125,0.0046235924850629,0.4,-1,-0.0029376149754165,-0.0043376149754165,True,True,True,False,0.007295058741230871,0.006118945133276076,0.004829860162214158,0.004319444765878237,0.004205739340177107,0.0029333086161004085,4,5,4,5,3,0.6794520547945205,0.8356164383561644,0.673972602739726
1059,2025-12-08 23:00:00,2025-12-09,2025-12-09 23:00:00,90610.8,90610.8,92638.4,89839.9140625,-0.0085076606486202,0.2,-1,-0.0223770234894735,-0.0237770234894735,True,False,False,False,0.007359773890088157,0.004205739340177077,0.004359076340545715,0.003321335944530842,0.006925816267257716,0.022130331275809406,4,3,3,3,5,0.684931506849315,0.5671232876712329,0.6
1060,2025-12-09 23:00:00,2025-12-10,2025-12-10 23:00:00,92638.4,92638.3,91977.5,92227.9578125,-0.0044305837266187,0.2,-1,0.0071331188072319,0.0057331188072319,False,False,True,True,0.007844524157009043,0.006925816267257695,0.00578840847822528,0.0040233996725067556,0.0031433347406555497,0.007159760597669977,4,5,4,4,2,0.7671232876712328,0.8904109589041096,0.8054794520547945
1061,2025-12-10 23:00:00,2025-12-11,2025-12-11 23:00:00,91977.5,91977.5,92477.5,92999.9109375,0.0111158809219646,0.8,1,0.0054361120926313,0.0040361120926313,True,True,True,True,0.00727292906779737,0.0031433347406555046,0.004972842329963782,0.0025016731022736347,0.005131718833291465,0.0054213897660010555,4,2,4,2,4,0.6684931506849315,0.3452054794520548,0.6986301369863014
1062,2025-12-11 23:00:00,2025-12-12,2025-12-12 23:00:00,92477.5,92477.6,90229.6,92883.7765625,0.0043932476818685,0.6,1,-0.0243085893232523,-0.0257085893232523,False,True,False,False,0.008057320249069617,0.005131718833291436,0.005246297090431372,0.003739573626252879,0.0063902399880015216,0.0246078388054891,4,4,4,4,5,0.7863013698630137,0.7287671232876712,0.7452054794520548
1063,2025-12-12 23:00:00,2025-12-13,2025-12-13 23:00:00,90229.6,90229.7,90191.3,89816.9546875,-0.004573280968773,0.0,-1,0.0004255804906809,-0.000974419509319,False,False,True,True,0.006516523771947715,0.006390239988001501,0.0050226346739364585,0.0029819560847859083,0.0010486565106888606,0.00042456279261788167,3,5,4,3,1,0.5698630136986301,0.8602739726027397,0.7095890410958904
1064,2025-12-13 23:00:00,2025-12-14,2025-12-14 23:00:00,90191.3,90191.3,88118.8,90301.215625,0.0012186943197403,0.6,1,-0.0229789347753053,-0.0243789347753053,False,True,False,False,0.002389042328177264,0.0010486565106887203,0.004734228891765704,0.0007841895679763233,0.0018330267292344733,0.023247066041091356,1,1,4,1,1,0.019178082191780823,0.00821917808219178,0.6602739726027397
1065,2025-12-14 23:00:00,2025-12-15,2025-12-15 23:00:00,88118.8,88118.8,86389.9,88178.434375,0.0006767497401235,0.4,-1,0.0196201037690028,0.0182201037690028,False,True,False,True,0.005001912191269067,0.0018330267292344011,0.0038587085025973055,0.0014782252796608681,0.0053595138085062366,0.0198151332187613,2,1,2,1,4,0.3506849315068493,0.0684931506849315,0.4520547945205479
1066,2025-12-15 23:00:00,2025-12-16,2025-12-16 23:00:00,86389.9,86390.0,87826.3,87389.0703125,0.0115658232328085,1.0,1,0.0166257668711655,0.0152257668711655,True,True,True,True,0.007692594851944499,0.005359513808506212,0.0033056785723145406,0.0035440751130187595,0.004750980575996798,0.016490229376992318,4,4,2,4,4,0.7452054794520548,0.7561643835616438,0.27123287671232876
1067,2025-12-16 23:00:00,2025-12-17,2025-12-17 23:00:00,87826.3,87826.3,86201.6,87047.403125,-0.0088686062716976,0.0,-1,0.0184990145320934,0.0170990145320934,False,False,True,True,0.007731596344147486,0.004750980575996763,0.00427487573141148,0.00359241350971821,0.008346453435216259,0.018672261223428924,4,4,3,4,5,0.7479452054794521,0.6712328767123288,0.5698630136986301
1068,2025-12-17 23:00:00,2025-12-18,2025-12-18 23:00:00,86201.6,86201.6,85469.7,86703.43125,0.0058216001791149,0.8,1,-0.0084905616601085,-0.0098905616601085,False,True,False,False,0.009749915701487373,0.008346453435216242,0.006299525237100029,0.0049137980094952445,0.007452155075076166,0.008526811814047576,5,5,5,5,5,0.8849315068493151,0.9561643835616438,0.8794520547945206
1069,2025-12-18 23:00:00,2025-12-19,2025-12-19 23:00:00,85469.7,85469.8,88100.0,86825.5,0.0158629315418212,1.0,1,0.0307734427832988,0.0293734427832988,True,True,True,True,0.009369012254245265,0.007452155075076148,0.006946473108995519,0.0046711480747334555,0.004882512290352338,0.03031060577387743,5,5,5,5,4,0.863013698630137,0.9232876712328767,0.9095890410958904
1070,2025-12-19 23:00:00,2025-12-20,2025-12-20 23:00:00,88100.0,88100.0,88320.8,87450.95625,-0.0073671254256526,0.2,-1,-0.0025062429057889,-0.0039062429057889,True,False,False,False,0.008318340900491853,0.004882512290352304,0.007004575704499492,0.0035470274812308134,0.0007995163017632725,0.002503107516642736,4,4,5,4,1,0.8082191780821918,0.6986301369863014,0.915068493150685
1071,2025-12-20 23:00:00,2025-12-21,2025-12-21 23:00:00,88320.8,88320.7,88621.3,88044.5375,-0.0031279438139147,0.4,-1,-0.0034035056334471,-0.0048035056334471,True,False,False,False,0.0024835599315223495,0.0007995163017630931,0.005137095533053233,0.0006409840586102019,0.003232691852850293,0.0033965945798316898,1,1,4,1,2,0.030136986301369864,0.0,0.7205479452054795
1072,2025-12-21 23:00:00,2025-12-22,2025-12-22 23:00:00,88621.3,88621.3,88581.5,87658.825,-0.0108605380422088,0.2,-1,0.0004491019653288,-0.0009508980346711,False,False,True,True,0.004204877006618777,0.0032326918528502485,0.003407046778669062,0.002127938931458203,0.0036536449009056966,0.0004492028418201951,1,2,2,2,3,0.2219178082191781,0.38904109589041097,0.30684931506849317
1073,2025-12-22 23:00:00,2025-12-23,2025-12-23 23:00:00,88581.5,88581.5,87463.0,88857.2828125,0.0031133229003798,0.6,1,-0.0126267900182317,-0.0140267900182317,False,True,False,False,0.0069866450669721965,0.0036536449009056584,0.002814515633762343,0.002595414618667524,0.004233167684969276,0.012707185405369375,3,3,1,2,3,0.6383561643835617,0.4904109589041096,0.14520547945205478
