asset,signal,filter,side,leverage,stop,take,train_trades,train_win_rate,train_avg_net,train_total,train_max_dd,validation_trades,validation_win_rate,validation_avg_net,validation_total,validation_max_dd,test_trades,test_win_rate,test_avg_net,test_total,test_max_dd
btc_1h,long_p100,high_vol24,1,2.0,0.15,0.15,24,0.6666666666666666,0.01777965450083565,0.48309416059486066,-0.11555423201735293,7,0.8571428571428571,0.037564010525540543,0.2772184364753987,-0.07462705101459333,16,0.5625,0.01045042280524346,0.16153000062645284,-0.07445061366697758
btc_1h,long_p100,high_vol24,1,2.0,0.15,0.3,24,0.6666666666666666,0.019466021569712704,0.5354171972574342,-0.11555423201735293,7,0.8571428571428571,0.039689698148882104,0.29378466028906347,-0.07462705101459333,16,0.5625,0.016338330384763136,0.256913282279563,-0.07445061366697758
btc_1h,long_p100,high_vol24,1,2.0,0.15,0.6,24,0.6666666666666666,0.019466021569712704,0.5354171972574342,-0.11555423201735293,7,0.8571428571428571,0.039689698148882104,0.29378466028906347,-0.07462705101459333,16,0.5625,0.016338330384763136,0.256913282279563,-0.07445061366697758
btc_1h,long_p100,high_vol24,1,2.0,0.15,1.2,24,0.6666666666666666,0.019466021569712704,0.5354171972574342,-0.11555423201735293,7,0.8571428571428571,0.039689698148882104,0.29378466028906347,-0.07462705101459333,16,0.5625,0.016338330384763136,0.256913282279563,-0.07445061366697758
btc_1h,long_p100,high_vol24,1,2.0,0.3,,24,0.6666666666666666,0.019466021569712704,0.5354171972574342,-0.11555423201735293,7,0.8571428571428571,0.039689698148882104,0.29378466028906347,-0.07462705101459333,16,0.5625,0.016338330384763136,0.256913282279563,-0.07445061366697758
btc_1h,long_p100,high_vol24,1,2.0,0.3,0.1,24,0.6666666666666666,0.017031831945398833,0.4614314549359788,-0.11555423201735282,7,0.8571428571428571,0.032287228147146484,0.23626985893248786,-0.07462705101459333,16,0.5625,0.007325422805243461,0.11090543644294293,-0.07445061366697758
btc_1h,long_p100,high_vol24,1,2.0,0.3,0.15,24,0.6666666666666666,0.01777965450083565,0.48309416059486066,-0.11555423201735293,7,0.8571428571428571,0.037564010525540543,0.2772184364753987,-0.07462705101459333,16,0.5625,0.01045042280524346,0.16153000062645284,-0.07445061366697758
btc_1h,long_p100,high_vol24,1,2.0,0.3,0.3,24,0.6666666666666666,0.019466021569712704,0.5354171972574342,-0.11555423201735293,7,0.8571428571428571,0.039689698148882104,0.29378466028906347,-0.07462705101459333,16,0.5625,0.016338330384763136,0.256913282279563,-0.07445061366697758
btc_1h,long_p100,high_vol24,1,2.0,0.3,0.6,24,0.6666666666666666,0.019466021569712704,0.5354171972574342,-0.11555423201735293,7,0.8571428571428571,0.039689698148882104,0.29378466028906347,-0.07462705101459333,16,0.5625,0.016338330384763136,0.256913282279563,-0.07445061366697758
btc_1h,long_p100,high_vol24,1,2.0,0.3,1.2,24,0.6666666666666666,0.019466021569712704,0.5354171972574342,-0.11555423201735293,7,0.8571428571428571,0.039689698148882104,0.29378466028906347,-0.07462705101459333,16,0.5625,0.016338330384763136,0.256913282279563,-0.07445061366697758
btc_1h,long_p100,high_vol24,1,2.0,0.6,,24,0.6666666666666666,0.019466021569712704,0.5354171972574342,-0.11555423201735293,7,0.8571428571428571,0.039689698148882104,0.29378466028906347,-0.07462705101459333,16,0.5625,0.016338330384763136,0.256913282279563,-0.07445061366697758
btc_1h,long_p100,high_vol24,1,2.0,0.6,0.1,24,0.6666666666666666,0.017031831945398833,0.4614314549359788,-0.11555423201735282,7,0.8571428571428571,0.032287228147146484,0.23626985893248786,-0.07462705101459333,16,0.5625,0.007325422805243461,0.11090543644294293,-0.07445061366697758
btc_1h,long_p100,high_vol24,1,2.0,0.6,0.15,24,0.6666666666666666,0.01777965450083565,0.48309416059486066,-0.11555423201735293,7,0.8571428571428571,0.037564010525540543,0.2772184364753987,-0.07462705101459333,16,0.5625,0.01045042280524346,0.16153000062645284,-0.07445061366697758
btc_1h,long_p100,high_vol24,1,2.0,0.6,0.3,24,0.6666666666666666,0.019466021569712704,0.5354171972574342,-0.11555423201735293,7,0.8571428571428571,0.039689698148882104,0.29378466028906347,-0.07462705101459333,16,0.5625,0.016338330384763136,0.256913282279563,-0.07445061366697758
btc_1h,long_p100,high_vol24,1,2.0,0.6,0.6,24,0.6666666666666666,0.019466021569712704,0.5354171972574342,-0.11555423201735293,7,0.8571428571428571,0.039689698148882104,0.29378466028906347,-0.07462705101459333,16,0.5625,0.016338330384763136,0.256913282279563,-0.07445061366697758
btc_1h,long_p100,high_vol24,1,2.0,0.6,1.2,24,0.6666666666666666,0.019466021569712704,0.5354171972574342,-0.11555423201735293,7,0.8571428571428571,0.039689698148882104,0.29378466028906347,-0.07462705101459333,16,0.5625,0.016338330384763136,0.256913282279563,-0.07445061366697758
btc_1h,long_p100,high_vol24,1,3.0,,,24,0.6666666666666666,0.029199032354569054,0.8529780449588225,-0.1698801707465275,7,0.8571428571428571,0.05953454722332315,0.4512911194461755,-0.11194057652188993,16,0.5625,0.0245074955771447,0.3798381691318631,-0.11060196960103164
btc_1h,long_p100,high_vol24,1,3.0,0.1,,24,0.625,0.02063780185983825,0.48914560726641443,-0.27100000000000013,7,0.8571428571428571,0.061240343869307434,0.4708047378022715,-0.09999999999999998,16,0.4375,-0.028693042314853055,-0.397698103501929,-0.44733376405592973
btc_1h,long_p100,high_vol24,1,3.0,0.1,0.1,24,0.625,0.008349771007457873,0.15540232732674997,-0.271,7,0.8571428571428571,0.03838815683129737,0.28228159761247285,-0.09999999999999998,16,0.4375,-0.028213062836721592,-0.3934472126042705,-0.4434331888037557
