asset,signal_number,signal_timestamp,entry_timestamp,exit_timestamp,current_close,entry_open,exit_close,mean_final_pred_close,forecast_return,upside_probability,position,gross_return,net_return
sol_5m,59,2026-02-01 01:55:00,2026-02-01 02:00:00,2026-02-01 03:55:00,104.87,104.91,104.87,103.205419921875,-0.01587279563388009,0.0,-1,0.00038127919168806645,-0.0010187208083119335
sol_5m,60,2026-02-01 03:55:00,2026-02-01 04:00:00,2026-02-01 05:55:00,104.87,104.87,104.62,103.79100799560547,-0.01028885290735706,0.0,-1,0.0023839038809955193,0.0009839038809955193
sol_5m,61,2026-02-01 05:55:00,2026-02-01 06:00:00,2026-02-01 07:55:00,104.62,104.62,105.14,104.2938003540039,-0.003117947294934975,0.4,-1,-0.0049703689543108,-0.0063703689543108
sol_5m,62,2026-02-01 07:55:00,2026-02-01 08:00:00,2026-02-01 09:55:00,105.14,105.13,105.72,104.31582183837891,-0.007838864006287772,0.6,1,0.005612099305621676,0.004212099305621676
sol_5m,63,2026-02-01 09:55:00,2026-02-01 10:00:00,2026-02-01 11:55:00,105.72,105.72,104.99,105.59197082519532,-0.0012110213280806415,0.4,-1,0.0069050321604238185,0.005505032160423818
sol_5m,64,2026-02-01 11:55:00,2026-02-01 12:00:00,2026-02-01 13:55:00,104.99,104.99,104.39,104.6609603881836,-0.00313400906578154,0.4,-1,0.005714829983807901,0.004314829983807901
sol_5m,65,2026-02-01 13:55:00,2026-02-01 14:00:00,2026-02-01 15:55:00,104.39,104.38,101.61,104.11719665527343,-0.002613309174504863,0.2,-1,0.026537650890975262,0.025137650890975263
sol_5m,66,2026-02-01 15:55:00,2026-02-01 16:00:00,2026-02-01 17:55:00,101.61,101.61,102.35,101.0814437866211,-0.005201812945368612,0.4,-1,-0.0072827477610470925,-0.008682747761047093
sol_5m,67,2026-02-01 17:55:00,2026-02-01 18:00:00,2026-02-01 19:55:00,102.35,102.35,101.88,102.62150421142579,0.0026527035801249045,0.4,-1,0.00459208597948213,0.00319208597948213
sol_5m,68,2026-02-01 19:55:00,2026-02-01 20:00:00,2026-02-01 21:55:00,101.88,101.85,100.8,101.35743560791016,-0.005129214684823702,0.2,-1,0.010309278350515427,0.008909278350515427
sol_5m,69,2026-02-01 21:55:00,2026-02-01 22:00:00,2026-02-01 23:55:00,100.8,100.8,100.72,101.12649993896484,0.0032390866960798183,0.8,1,-0.0007936507936507908,-0.002193650793650791
sol_5m,70,2026-02-01 23:55:00,2026-02-02 00:00:00,2026-02-02 01:55:00,100.72,100.72,102.03,101.6160873413086,0.008896816335470547,0.6,1,0.013006354249404328,0.011606354249404328
sol_5m,71,2026-02-02 01:55:00,2026-02-02 02:00:00,2026-02-02 03:55:00,102.03,102.02,99.99,102.62110443115235,0.005793437529671053,0.6,1,-0.01989805920407761,-0.02129805920407761
sol_5m,72,2026-02-02 03:55:00,2026-02-02 04:00:00,2026-02-02 05:55:00,99.99,99.99,98.22,99.464404296875,-0.005256482679517882,0.2,-1,0.017701770177017684,0.016301770177017685
sol_5m,73,2026-02-02 05:55:00,2026-02-02 06:00:00,2026-02-02 07:55:00,98.22,98.21,101.39,99.32659454345703,0.011266488937660668,1.0,1,0.032379594745952645,0.030979594745952646
sol_5m,74,2026-02-02 07:55:00,2026-02-02 08:00:00,2026-02-02 09:55:00,101.39,101.39,102.72,101.59137878417968,0.0019861799406222015,0.4,-1,-0.013117664463951018,-0.014517664463951018
sol_5m,75,2026-02-02 09:55:00,2026-02-02 10:00:00,2026-02-02 11:55:00,102.72,102.74,102.73,102.61660614013672,-0.0010065601622203824,0.4,-1,9.733307377834954e-05,-0.0013026669262216504
sol_5m,76,2026-02-02 11:55:00,2026-02-02 12:00:00,2026-02-02 13:55:00,102.73,102.72,103.28,102.5958267211914,-0.0013060768890158724,0.6,1,0.005451713395638658,0.0040517133956386574
sol_5m,77,2026-02-02 13:55:00,2026-02-02 14:00:00,2026-02-02 15:55:00,103.28,103.26,104.64,104.2570785522461,0.009460481721979951,0.8,1,0.01336432306798363,0.01196432306798363
sol_5m,78,2026-02-02 15:55:00,2026-02-02 16:00:00,2026-02-02 17:55:00,104.64,104.64,104.74,104.67209320068359,0.0003067010768691869,0.4,-1,-0.0009556574923546002,-0.0023556574923546004
sol_5m,79,2026-02-02 17:55:00,2026-02-02 18:00:00,2026-02-02 19:55:00,104.74,104.74,103.85,104.43157501220703,-0.0029446724058904694,0.2,-1,0.008497231239259162,0.007097231239259162
sol_5m,80,2026-02-02 19:55:00,2026-02-02 20:00:00,2026-02-02 21:55:00,103.85,103.86,104.76,104.40130920410157,0.005308706828132603,0.8,1,0.008665511265164794,0.0072655112651647934
sol_5m,81,2026-02-02 21:55:00,2026-02-02 22:00:00,2026-02-02 23:55:00,104.76,104.76,104.47,104.12314910888672,-0.006079141763204321,0.4,-1,0.002768232149675476,0.0013682321496754758
sol_5m,82,2026-02-02 23:55:00,2026-02-03 00:00:00,2026-02-03 01:55:00,104.47,104.47,104.32,104.91229705810547,0.004233723155982338,0.8,1,-0.0014358188953766948,-0.002835818895376695
sol_5m,83,2026-02-03 01:55:00,2026-02-03 02:00:00,2026-02-03 03:55:00,104.32,104.32,104.09,104.65841217041016,0.003243981694882714,0.8,1,-0.0022047546012269326,-0.0036047546012269328
sol_5m,84,2026-02-03 03:55:00,2026-02-03 04:00:00,2026-02-03 05:55:00,104.09,104.11,103.65,104.40934143066406,0.0030679357350759996,0.6,1,-0.0044184036115646474,-0.005818403611564648
sol_5m,85,2026-02-03 05:55:00,2026-02-03 06:00:00,2026-02-03 07:55:00,103.65,103.64,104.63,104.57678833007813,0.008941517897521668,1.0,1,0.00955229641065225,0.00815229641065225
sol_5m,86,2026-02-03 07:55:00,2026-02-03 08:00:00,2026-02-03 09:55:00,104.63,104.63,103.04,104.41278381347657,-0.0020760411595472927,0.6,1,-0.015196406384402117,-0.016596406384402115
sol_5m,87,2026-02-03 09:55:00,2026-02-03 10:00:00,2026-02-03 11:55:00,103.04,103.04,102.92,104.18549041748047,0.011116948927411307,1.0,1,-0.0011645962732920179,-0.002564596273292018
sol_5m,88,2026-02-03 11:55:00,2026-02-03 12:00:00,2026-02-03 13:55:00,102.92,102.93,103.36,103.3297622680664,0.003981366770952221,0.6,1,0.0041775964247545705,0.0027775964247545703
sol_5m,89,2026-02-03 13:55:00,2026-02-03 14:00:00,2026-02-03 15:55:00,103.36,103.34,102.51,103.67881469726562,0.0030845075199847694,0.8,1,-0.00803173988774919,-0.00943173988774919
sol_5m,90,2026-02-03 15:55:00,2026-02-03 16:00:00,2026-02-03 17:55:00,102.51,102.51,99.02,101.92184753417969,-0.005737513079897716,0.2,-1,0.034045458979611865,0.032645458979611866
sol_5m,91,2026-02-03 17:55:00,2026-02-03 18:00:00,2026-02-03 19:55:00,99.02,99.03,98.95,99.15066223144531,0.0013195539430955528,0.4,-1,0.0008078360092901304,-0.0005921639907098695
sol_5m,92,2026-02-03 19:55:00,2026-02-03 20:00:00,2026-02-03 21:55:00,98.95,98.94,100.14,98.73918151855469,-0.002130555648765231,0.6,1,0.012128562765312267,0.010728562765312267
sol_5m,93,2026-02-03 21:55:00,2026-02-03 22:00:00,2026-02-03 23:55:00,100.14,100.14,97.81,99.57415313720703,-0.005650557846943949,0.2,-1,0.02326742560415418,0.02186742560415418
sol_5m,94,2026-02-03 23:55:00,2026-02-04 00:00:00,2026-02-04 01:55:00,97.81,97.82,99.04,98.38176727294922,0.005845693415286957,0.8,1,0.012471887139644311,0.01107188713964431
sol_5m,95,2026-02-04 01:55:00,2026-02-04 02:00:00,2026-02-04 03:55:00,99.04,99.04,99.03,98.11177520751953,-0.0093722212487932,0.2,-1,0.00010096930533121107,-0.001299030694668789
sol_5m,96,2026-02-04 03:55:00,2026-02-04 04:00:00,2026-02-04 05:55:00,99.03,99.06,96.87,98.64496459960938,-0.003888068266087319,0.4,-1,0.02210781344639612,0.02070781344639612
sol_5m,97,2026-02-04 05:55:00,2026-02-04 06:00:00,2026-02-04 07:55:00,96.87,96.86,97.83,96.97196350097656,0.0010525807884438575,0.4,-1,-0.010014453850918814,-0.011414453850918814
sol_5m,98,2026-02-04 07:55:00,2026-02-04 08:00:00,2026-02-04 09:55:00,97.83,97.83,97.06,97.26778259277344,-0.005746881398615589,0.2,-1,0.007870796279259906,0.006470796279259906
sol_5m,99,2026-02-04 09:55:00,2026-02-04 10:00:00,2026-02-04 11:55:00,97.06,97.07,96.03,96.0120132446289,-0.010797308421297136,0.2,-1,0.01071391779128461,0.00931391779128461
sol_5m,100,2026-02-04 11:55:00,2026-02-04 12:00:00,2026-02-04 13:55:00,96.03,96.02,94.31,95.32117004394532,-0.007381338707223639,0.4,-1,0.017808789835450867,0.016408789835450868
sol_5m,101,2026-02-04 13:55:00,2026-02-04 14:00:00,2026-02-04 15:55:00,94.31,94.29,92.67,95.5178237915039,0.012806953573363433,0.8,1,-0.01718103722558073,-0.01858103722558073
sol_5m,102,2026-02-04 15:55:00,2026-02-04 16:00:00,2026-02-04 17:55:00,92.67,92.68,91.35,92.7894790649414,0.0012892960498694928,0.4,-1,0.014350453172205624,0.012950453172205624
sol_5m,103,2026-02-04 17:55:00,2026-02-04 18:00:00,2026-02-04 19:55:00,91.35,91.34,94.31,90.56963500976562,-0.008542583363266253,0.4,-1,-0.03251587475366757,-0.03391587475366757
sol_5m,104,2026-02-04 19:55:00,2026-02-04 20:00:00,2026-02-04 21:55:00,94.31,94.32,91.28,93.64968872070312,-0.007001498030928621,0.4,-1,0.03223070398642913,0.030830703986429134
sol_5m,105,2026-02-04 21:55:00,2026-02-04 22:00:00,2026-02-04 23:55:00,91.28,91.28,92.07,90.792041015625,-0.0053457382162029,0.2,-1,-0.008654688869412785,-0.010054688869412786
sol_5m,106,2026-02-04 23:55:00,2026-02-05 00:00:00,2026-02-05 01:55:00,92.07,92.05,91.87,91.45152893066407,-0.006717400557574993,0.4,-1,0.001955458989679415,0.000555458989679415
sol_5m,107,2026-02-05 01:55:00,2026-02-05 02:00:00,2026-02-05 03:55:00,91.87,91.9,91.11,92.67892150878906,0.008805067038087056,0.6,1,-0.008596300326441875,-0.009996300326441875
sol_5m,108,2026-02-05 03:55:00,2026-02-05 04:00:00,2026-02-05 05:55:00,91.11,91.09,91.12,90.25463409423828,-0.009388276871492907,0.2,-1,-0.0003293446042376136,-0.0017293446042376136
sol_5m,109,2026-02-05 05:55:00,2026-02-05 06:00:00,2026-02-05 07:55:00,91.12,91.17,90.5,89.16484069824219,-0.021456972143961982,0.0,-1,0.0073489086322254815,0.005948908632225481
sol_5m,110,2026-02-05 07:55:00,2026-02-05 08:00:00,2026-02-05 09:55:00,90.5,90.51,92.48,90.34396209716797,-0.0017241757219008669,0.6,1,0.0217655507678709,0.020365550767870902
sol_5m,111,2026-02-05 09:55:00,2026-02-05 10:00:00,2026-02-05 11:55:00,92.48,92.47,89.92,91.89044189453125,-0.006374979514151757,0.2,-1,0.027576511300962392,0.026176511300962393
sol_5m,112,2026-02-05 11:55:00,2026-02-05 12:00:00,2026-02-05 13:55:00,89.92,89.93,88.44,89.18317413330078,-0.00819423784140596,0.4,-1,0.016568442121650317,0.015168442121650317
sol_5m,113,2026-02-05 13:55:00,2026-02-05 14:00:00,2026-02-05 15:55:00,88.44,88.44,84.54,87.63780670166015,-0.009070480533014935,0.2,-1,0.04409769335142455,0.04269769335142455
sol_5m,114,2026-02-05 15:55:00,2026-02-05 16:00:00,2026-02-05 17:55:00,84.54,84.54,82.63,85.26183013916015,0.008538326699315712,0.6,1,-0.022592855453040128,-0.023992855453040127
sol_5m,115,2026-02-05 17:55:00,2026-02-05 18:00:00,2026-02-05 19:55:00,82.63,82.63,81.63,82.60611114501953,-0.0002891063170817443,0.4,-1,0.01210214207914806,0.01070214207914806
sol_5m,116,2026-02-05 19:55:00,2026-02-05 20:00:00,2026-02-05 21:55:00,81.63,81.64,78.95,83.21835327148438,0.01945795995938231,1.0,1,-0.0329495345418912,-0.0343495345418912
sol_5m,117,2026-02-05 21:55:00,2026-02-05 22:00:00,2026-02-05 23:55:00,78.95,78.99,78.29,80.61106567382812,0.02103946388636002,1.0,1,-0.008861881250791126,-0.010261881250791126
sol_5m,118,2026-02-05 23:55:00,2026-02-06 00:00:00,2026-02-06 01:55:00,78.29,78.28,79.48,80.1935546875,0.024314148518329227,1.0,1,0.015329586101175297,0.013929586101175296
sol_5m,119,2026-02-06 01:55:00,2026-02-06 02:00:00,2026-02-06 03:55:00,79.48,79.47,76.67,76.81267852783203,-0.03355965616718639,0.0,-1,0.03523342141688679,0.03383342141688679
sol_5m,120,2026-02-06 03:55:00,2026-02-06 04:00:00,2026-02-06 05:55:00,76.67,76.65,81.04,76.04397277832031,-0.008165217447237394,0.2,-1,-0.057273320287018814,-0.05867332028701881
sol_5m,121,2026-02-06 05:55:00,2026-02-06 06:00:00,2026-02-06 07:55:00,81.04,81.06,79.48,81.48858032226562,0.005535295190839351,0.6,1,-0.01949173451764119,-0.02089173451764119
sol_5m,122,2026-02-06 07:55:00,2026-02-06 08:00:00,2026-02-06 09:55:00,79.48,79.49,81.22,78.60664825439453,-0.010988320905957161,0.4,-1,-0.021763743867153185,-0.023163743867153183
sol_5m,123,2026-02-06 09:55:00,2026-02-06 10:00:00,2026-02-06 11:55:00,81.22,81.23,81.25,80.33386535644532,-0.0109103009548718,0.2,-1,-0.0002462144527883847,-0.0016462144527883847
sol_5m,124,2026-02-06 11:55:00,2026-02-06 12:00:00,2026-02-06 13:55:00,81.25,81.2,83.02,79.58194580078126,-0.020529897836538424,0.0,-1,-0.022413793103448265,-0.023813793103448264
sol_5m,125,2026-02-06 13:55:00,2026-02-06 14:00:00,2026-02-06 15:55:00,83.02,83.01,84.36,83.1574920654297,0.001656131840878028,0.4,-1,-0.016263100831225064,-0.017663100831225062
sol_5m,126,2026-02-06 15:55:00,2026-02-06 16:00:00,2026-02-06 17:55:00,84.36,84.38,86.58,84.45122375488282,0.0010813626704932577,0.4,-1,-0.02607252903531654,-0.027472529035316537
sol_5m,127,2026-02-06 17:55:00,2026-02-06 18:00:00,2026-02-06 19:55:00,86.58,86.57,86.96,87.38644409179688,0.009314438574692541,0.6,1,0.004505024835393279,0.0031050248353932785
sol_5m,128,2026-02-06 19:55:00,2026-02-06 20:00:00,2026-02-06 21:55:00,86.96,86.97,87.97,87.46934356689454,0.005857216730617942,0.6,1,0.011498217776244601,0.010098217776244601
sol_5m,129,2026-02-06 21:55:00,2026-02-06 22:00:00,2026-02-06 23:55:00,87.97,88.0,87.42,87.09497985839843,-0.009946801655127447,0.0,-1,0.006590909090909092,0.0051909090909090915
sol_5m,130,2026-02-06 23:55:00,2026-02-07 00:00:00,2026-02-07 01:55:00,87.42,87.4,87.07,88.08633422851562,0.007622217210199312,0.8,1,-0.0037757437070939925,-0.005175743707093993
sol_5m,131,2026-02-07 01:55:00,2026-02-07 02:00:00,2026-02-07 03:55:00,87.07,87.05,88.01,87.56092529296875,0.005638282909943282,0.8,1,0.011028144744399837,0.009628144744399837
sol_5m,132,2026-02-07 03:55:00,2026-02-07 04:00:00,2026-02-07 05:55:00,88.01,88.02,87.74,87.42912139892579,-0.006600143177755058,0.2,-1,0.0031810952056351427,0.0017810952056351427
sol_5m,133,2026-02-07 05:55:00,2026-02-07 06:00:00,2026-02-07 07:55:00,87.74,87.74,85.23,88.22059326171875,0.005477470500555692,0.6,1,-0.028607248689309195,-0.030007248689309193
sol_5m,134,2026-02-07 07:55:00,2026-02-07 08:00:00,2026-02-07 09:55:00,85.23,85.24,85.18,87.4404312133789,0.025934896320296906,1.0,1,-0.0007038948850303095,-0.0021038948850303097
sol_5m,135,2026-02-07 09:55:00,2026-02-07 10:00:00,2026-02-07 11:55:00,85.18,85.13,84.85,84.98087921142579,-0.0023376472009183358,0.6,1,-0.003289087278280256,-0.004689087278280256
sol_5m,136,2026-02-07 11:55:00,2026-02-07 12:00:00,2026-02-07 13:55:00,84.85,84.85,86.07,85.462158203125,0.007214592847672408,0.8,1,0.014378314672952364,0.012978314672952363
sol_5m,137,2026-02-07 13:55:00,2026-02-07 14:00:00,2026-02-07 15:55:00,86.07,86.07,86.52,86.21580200195312,0.001693993283991313,0.6,1,0.005228302544440622,0.0038283025444406215
sol_5m,138,2026-02-07 15:55:00,2026-02-07 16:00:00,2026-02-07 17:55:00,86.52,86.52,87.58,86.87413330078125,0.004093080221697321,0.8,1,0.012251502542764747,0.010851502542764747
sol_5m,139,2026-02-07 17:55:00,2026-02-07 18:00:00,2026-02-07 19:55:00,87.58,87.53,88.22,87.8821044921875,0.0034494689676581427,0.6,1,0.00788301153890103,0.00648301153890103
sol_5m,140,2026-02-07 19:55:00,2026-02-07 20:00:00,2026-02-07 21:55:00,88.22,88.2,88.13,88.46666412353515,0.0027960113753702,0.6,1,-0.0007936507936509019,-0.002193650793650902
sol_5m,141,2026-02-07 21:55:00,2026-02-07 22:00:00,2026-02-07 23:55:00,88.13,88.13,87.51,89.11773071289062,0.011207655882113143,0.6,1,-0.007035061840462875,-0.008435061840462875
sol_5m,142,2026-02-07 23:55:00,2026-02-08 00:00:00,2026-02-08 01:55:00,87.51,87.51,87.8,87.86603393554688,0.004068494292616487,0.8,1,0.003313906982059134,0.0019139069820591338
sol_5m,143,2026-02-08 01:55:00,2026-02-08 02:00:00,2026-02-08 03:55:00,87.8,87.79,86.72,88.30680541992187,0.005772271297515674,1.0,1,-0.01218817632987823,-0.013588176329878231
sol_5m,144,2026-02-08 03:55:00,2026-02-08 04:00:00,2026-02-08 05:55:00,86.72,86.75,87.2,87.0922119140625,0.004292111555148725,0.6,1,0.005187319884726316,0.0037873198847263156
sol_5m,145,2026-02-08 05:55:00,2026-02-08 06:00:00,2026-02-08 07:55:00,87.2,87.2,87.31,87.45835571289062,0.002962794872598873,0.8,1,0.0012614678899083298,-0.00013853211009167018
sol_5m,146,2026-02-08 07:55:00,2026-02-08 08:00:00,2026-02-08 09:55:00,87.31,87.32,87.51,87.38124237060546,0.0008159703425205222,0.6,1,0.002175904718277666,0.0007759047182776659
sol_5m,147,2026-02-08 09:55:00,2026-02-08 10:00:00,2026-02-08 11:55:00,87.51,87.51,88.17,87.56461181640626,0.0006240637230744639,0.6,1,0.007541995200548435,0.0061419952005484345
sol_5m,148,2026-02-08 11:55:00,2026-02-08 12:00:00,2026-02-08 13:55:00,88.17,88.19,88.5,87.7577392578125,-0.004675748465322682,0.4,-1,-0.003515137770722321,-0.004915137770722321
sol_5m,149,2026-02-08 13:55:00,2026-02-08 14:00:00,2026-02-08 15:55:00,88.5,88.5,87.71,88.82279663085937,0.003647419557733045,0.6,1,-0.008926553672316428,-0.010326553672316429
sol_5m,150,2026-02-08 15:55:00,2026-02-08 16:00:00,2026-02-08 17:55:00,87.71,87.72,86.87,87.80628509521485,0.0010977664486928385,0.4,-1,0.009689922480620061,0.008289922480620061
sol_5m,151,2026-02-08 17:55:00,2026-02-08 18:00:00,2026-02-08 19:55:00,86.87,86.86,88.33,86.6055404663086,-0.0030443137296122247,0.4,-1,-0.016923785401796065,-0.018323785401796064
sol_5m,152,2026-02-08 19:55:00,2026-02-08 20:00:00,2026-02-08 21:55:00,88.33,88.34,86.54,88.37601776123047,0.0005209754469655437,0.6,1,-0.02037582069277788,-0.021775820692777878
sol_5m,153,2026-02-08 21:55:00,2026-02-08 22:00:00,2026-02-08 23:55:00,86.54,86.55,86.92,86.52942657470703,-0.00012217963130316533,0.8,1,0.004274985557481292,0.002874985557481292
sol_5m,154,2026-02-08 23:55:00,2026-02-09 00:00:00,2026-02-09 01:55:00,86.92,86.92,86.34,87.0995590209961,0.00206579637593296,0.4,-1,0.00667280257708236,0.005272802577082359
sol_5m,155,2026-02-09 01:55:00,2026-02-09 02:00:00,2026-02-09 03:55:00,86.34,86.34,87.62,86.9412124633789,0.006963313219584211,0.8,1,0.014825110030113553,0.013425110030113553
sol_5m,156,2026-02-09 03:55:00,2026-02-09 04:00:00,2026-02-09 05:55:00,87.62,87.61,87.2,87.52887420654297,-0.0010400113382450725,0.2,-1,0.00467983106951253,0.00327983106951253
sol_5m,157,2026-02-09 05:55:00,2026-02-09 06:00:00,2026-02-09 07:55:00,87.2,87.18,85.43,87.03044128417969,-0.0019444806860127617,0.2,-1,0.020073411332874547,0.018673411332874548
sol_5m,158,2026-02-09 07:55:00,2026-02-09 08:00:00,2026-02-09 09:55:00,85.43,85.43,84.26,85.98558197021484,0.006503359126944131,0.8,1,-0.013695423153458952,-0.015095423153458952
sol_5m,159,2026-02-09 09:55:00,2026-02-09 10:00:00,2026-02-09 11:55:00,84.26,84.25,83.42,83.68610382080078,-0.006811015656292696,0.2,-1,0.009851632047477743,0.008451632047477743
sol_5m,160,2026-02-09 11:55:00,2026-02-09 12:00:00,2026-02-09 13:55:00,83.42,83.44,83.73,83.62668914794922,0.00247769297469691,0.8,1,0.003475551294343404,0.002075551294343404
sol_5m,161,2026-02-09 13:55:00,2026-02-09 14:00:00,2026-02-09 15:55:00,83.73,83.73,85.26,83.49912109375,-0.002757421548429484,0.2,-1,-0.018273020422787445,-0.019673020422787443
sol_5m,162,2026-02-09 15:55:00,2026-02-09 16:00:00,2026-02-09 17:55:00,85.26,85.23,87.74,84.95115966796875,-0.0036223355856351614,0.2,-1,-0.02944972427548964,-0.03084972427548964
sol_5m,163,2026-02-09 17:55:00,2026-02-09 18:00:00,2026-02-09 19:55:00,87.74,87.75,87.9,88.06033782958984,0.003650989623773082,0.8,1,0.0017094017094017033,0.00030940170940170334
sol_5m,164,2026-02-09 19:55:00,2026-02-09 20:00:00,2026-02-09 21:55:00,87.9,87.87,87.3,88.36810913085938,0.005325473616147524,1.0,1,-0.00648685558211004,-0.00788685558211004
sol_5m,165,2026-02-09 21:55:00,2026-02-09 22:00:00,2026-02-09 23:55:00,87.3,87.27,86.71,87.04454498291015,-0.0029261743080164935,0.2,-1,0.006416867193766551,0.005016867193766551
sol_5m,166,2026-02-09 23:55:00,2026-02-10 00:00:00,2026-02-10 01:55:00,86.71,86.74,87.22,87.42812042236328,0.008281863941451872,1.0,1,0.005533779109983872,0.004133779109983872
sol_5m,167,2026-02-10 01:55:00,2026-02-10 02:00:00,2026-02-10 03:55:00,87.22,87.22,85.8,88.10695953369141,0.010169221895109049,1.0,1,-0.016280669571199335,-0.017680669571199334
sol_5m,168,2026-02-10 03:55:00,2026-02-10 04:00:00,2026-02-10 05:55:00,85.8,85.8,85.89,86.13970489501953,0.003959264510717153,0.8,1,0.0010489510489510856,-0.0003510489510489144
sol_5m,169,2026-02-10 05:55:00,2026-02-10 06:00:00,2026-02-10 07:55:00,85.89,85.89,84.58,85.59920196533203,-0.0033857030465475725,0.2,-1,0.015252066596809888,0.013852066596809888
sol_5m,170,2026-02-10 07:55:00,2026-02-10 08:00:00,2026-02-10 09:55:00,84.58,84.58,84.52,84.48790435791015,-0.0010888583836585531,0.4,-1,0.0007093875620713952,-0.0006906124379286048
sol_5m,171,2026-02-10 09:55:00,2026-02-10 10:00:00,2026-02-10 11:55:00,84.52,84.52,83.79,84.8907470703125,0.0043865010685341325,0.8,1,-0.008637008991954409,-0.01003700899195441
sol_5m,172,2026-02-10 11:55:00,2026-02-10 12:00:00,2026-02-10 13:55:00,83.79,83.79,84.62,83.62523651123047,-0.0019663860695731785,0.2,-1,-0.009905716672633957,-0.011305716672633958
sol_5m,173,2026-02-10 13:55:00,2026-02-10 14:00:00,2026-02-10 15:55:00,84.62,84.59,84.26,85.00008850097656,0.004491710009176986,0.8,1,-0.0039011703511052653,-0.0053011703511052655
sol_5m,174,2026-02-10 15:55:00,2026-02-10 16:00:00,2026-02-10 17:55:00,84.26,84.25,84.86,83.58745574951172,-0.00798177368250994,0.2,-1,-0.007240356083086041,-0.008640356083086042
sol_5m,175,2026-02-10 17:55:00,2026-02-10 18:00:00,2026-02-10 19:55:00,84.86,84.87,83.05,85.37919464111329,0.0061182493649927,0.8,1,-0.021444562271709766,-0.022844562271709765
sol_5m,176,2026-02-10 19:55:00,2026-02-10 20:00:00,2026-02-10 21:55:00,83.05,83.05,82.41,82.44893035888671,-0.007237442999557841,0.0,-1,0.007706201083684583,0.006306201083684583
sol_5m,177,2026-02-10 21:55:00,2026-02-10 22:00:00,2026-02-10 23:55:00,82.41,82.44,82.95,82.04756622314453,-0.004397934435814399,0.2,-1,-0.006186317321688506,-0.007586317321688506
sol_5m,178,2026-02-10 23:55:00,2026-02-11 00:00:00,2026-02-11 01:55:00,82.95,82.95,83.73,82.55494842529296,-0.004762526518469356,0.2,-1,-0.009403254972875308,-0.010803254972875308
sol_5m,179,2026-02-11 01:55:00,2026-02-11 02:00:00,2026-02-11 03:55:00,83.73,83.68,83.28,84.0295181274414,0.0035771901043998968,0.6,1,-0.004780114722753415,-0.006180114722753415
sol_5m,180,2026-02-11 03:55:00,2026-02-11 04:00:00,2026-02-11 05:55:00,83.28,83.27,81.87,83.24366455078125,-0.00043630462558539305,0.6,1,-0.016812777711060267,-0.018212777711060266
sol_5m,181,2026-02-11 05:55:00,2026-02-11 06:00:00,2026-02-11 07:55:00,81.87,81.86,80.95,82.16654357910156,0.0036221275082637837,1.0,1,-0.011116540434888744,-0.012516540434888744
sol_5m,182,2026-02-11 07:55:00,2026-02-11 08:00:00,2026-02-11 09:55:00,80.95,80.95,80.77,80.72989196777344,-0.0027190615469619094,0.2,-1,0.0022235948116121618,0.0008235948116121618
sol_5m,183,2026-02-11 09:55:00,2026-02-11 10:00:00,2026-02-11 11:55:00,80.77,80.76,81.22,80.8673812866211,0.0012056615899603829,0.4,-1,-0.005695889053987102,-0.007095889053987102
sol_5m,184,2026-02-11 11:55:00,2026-02-11 12:00:00,2026-02-11 13:55:00,81.22,81.21,81.6,80.69517059326172,-0.006461824756688994,0.2,-1,-0.004802364240857004,-0.006202364240857005
sol_5m,185,2026-02-11 13:55:00,2026-02-11 14:00:00,2026-02-11 15:55:00,81.6,81.61,79.66,81.25847625732422,-0.004185339983771774,0.4,-1,0.023894130621247456,0.022494130621247457
sol_5m,186,2026-02-11 15:55:00,2026-02-11 16:00:00,2026-02-11 17:55:00,79.66,79.65,78.96,79.42773742675782,-0.0029156737790884345,0.2,-1,0.008662900188324052,0.007262900188324052
sol_5m,187,2026-02-11 17:55:00,2026-02-11 18:00:00,2026-02-11 19:55:00,78.96,78.98,79.67,78.87742767333984,-0.0010457488178843733,0.6,1,0.008736388959230235,0.007336388959230234
sol_5m,188,2026-02-11 19:55:00,2026-02-11 20:00:00,2026-02-11 21:55:00,79.67,79.67,80.11,78.7228271484375,-0.011888701538377067,0.0,-1,-0.005522781473578542,-0.006922781473578542
sol_5m,189,2026-02-11 21:55:00,2026-02-11 22:00:00,2026-02-11 23:55:00,80.11,80.1,79.29,80.17930603027344,0.0008651358166700928,0.6,1,-0.010112359550561667,-0.011512359550561667
sol_5m,190,2026-02-11 23:55:00,2026-02-12 00:00:00,2026-02-12 01:55:00,79.29,79.26,80.36,79.24001617431641,-0.0006303925549703937,0.4,-1,-0.013878374968458118,-0.015278374968458118
sol_5m,191,2026-02-12 01:55:00,2026-02-12 02:00:00,2026-02-12 03:55:00,80.36,80.37,80.56,79.87572326660157,-0.006026340634624661,0.0,-1,-0.0023640661938533203,-0.0037640661938533205
sol_5m,192,2026-02-12 03:55:00,2026-02-12 04:00:00,2026-02-12 05:55:00,80.56,80.55,80.53,80.04096832275391,-0.006442796390840333,0.0,-1,0.00024829298572315306,-0.001151707014276847
sol_5m,193,2026-02-12 05:55:00,2026-02-12 06:00:00,2026-02-12 07:55:00,80.53,80.54,80.73,80.43221282958984,-0.001214294926240611,0.4,-1,-0.002359076235410873,-0.003759076235410873
